TI,Completed?,Study Used?,Study ID,Author.Year,Filtered,Database,Authors,Title,Journal,Volume,Issue,Start.Page,End.Page,Electronic.ID,DOI,Year,Initial Notes,Reason for Rejection,Additional Notes,Part of a Long-Term Sampling Project?,"If part of a project, what is the project's name?"
Tenzing,Yes,No,27,Wada et al. 2013,Alexa,ISI,"Wada, Toshihiro; Nemoto, Yoshiharu; Shimamura, Shinya; Fujita, Tsuneo; Mizuno, Takuji; Sohtome, Tadahiro; Kamiyama, Kyoichi; Morita, Takami; Igarashi, Satoshi",Effects of the nuclear disaster on marine products in Fukushima,JOURNAL OF ENVIRONMENTAL RADIOACTIVITY,124,,246,254,,10.1016/j.jenvrad.2013.05.008,2013,relative abundances,Data in terms of weight,,,
Tenzing,Yes,,33,Kaiser et al. 2013,Alexa,ISI,"Kaiser, Stefanie; Brandao, Simone N.; Brix, Saskia; Barnes, David K. A.; Bowden, David A.; Ingels, Jeroen; Leese, Florian; Schiaparelli, Stefano; Arango, Claudia P.; Badhe, Renuka; Bax, Narissa; Blazewicz-Paszkowycz, Magdalena; Brandt, Angelika; Brenke, Nils; Catarino, Ana I.; David, Bruno; De Ridder, Chantal; Dubois, Philippe; Ellingsen, Kari E.; Glover, Adrian G.; Griffiths, Huw J.; Gutt, Julian; Halanych, Kenneth M.; Havermans, Charlotte; Held, Christoph; Janussen, Dorte; Loerz, Anne-Nina; Pearce, David A.; Pierrat, Benjamin; Riehl, Torben; Rose, Armin; Sands, Chester J.; Soler-Membrives, Anna; Schueller, Myriam; Strugnell, Jan M.; Vanreusel, Ann; Veit-Koehler, Gritta; Wilson, Nerida G.; Yasuhara, Moriaki","Patterns, processes and vulnerability of Southern Ocean benthos: a decadal leap in knowledge and understanding",MARINE BIOLOGY,160,9,2295,2317,,10.1007/s00227-013-2232-6,2013,"review paper; may have useful data (in the plots that have the color change, like SST that I can't think of the name of right now",It is a collection of numerous studies. Data is collected using different methods of different independent studies. Also the study explicitly mentions that an increase in sps richness is due to improved sampling efforts and recording techniques,,,
Tenzing,Yes,No,34,Felix-Hackradt et al. 2013,Alexa,ISI,"Felix-Hackradt, F. C.; Hackradt, C. W.; Trevino-Oton, J.; Perez-Ruzafa, A.; Garcia-Charton, J. A.","Temporal patterns of settlement, recruitment and post-settlement losses in a rocky reef fish assemblage in the South-Western Mediterranean Sea",MARINE BIOLOGY,160,9,2337,2352,,10.1007/s00227-013-2228-2,2013,abundance data,,,,
Tenzing,Yes,No,37,"Harasti and Malcolm, 2013",Alexa,ISI,"Harasti, D.; Malcolm, H.","Distribution, relative abundance and size composition of the threatened serranid Epinephelus daemelii in New South Wales, Australia",JOURNAL OF FISH BIOLOGY,83,2,378,395,,10.1111/jfb.12179,2013,Relative Abundance,,,,
Tenzing,Yes,,59,Robinson et al. 2013,Alexa,ISI,"Robinson, Clifford L. K.; Yakimishyn, Jennifer",The persistence and stability of fish assemblages within eelgrass meadows (Zostera marina) on the Pacific coast of Canada,CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES,70,5,775,784,,10.1139/cjfas-2012-0339,2013,composition&abundances,,,,
Tenzing,Yes,,60,Ebil et al. 2013,Alexa,ISI,"Ebil, Syazana; Sheppard, Charles R. C.; Wahab, Ranimah; Price, Andrew R. G.; Bull, James C.",Changes in community structure of finfish catches in Brunei Darussalam between 2000 and 2009,OCEAN & COASTAL MANAGEMENT,76,,45,51,,10.1016/j.ocecoaman.2013.02.021,2013,composition; use some catch data,"Messured in catch per metric tons plus richness in form of  functional groupings
 pelagic ï¬Åshes, chondrichthians, invertebrates and demersal ï¬Åshes",,,
Tenzing,Yes,,62,Kuerten et al. 2013,Alexa,ISI,"Kuerten, Benjamin; Frutos, Inmaculada; Struck, Ulrich; Painting, Suzanne J.; Polunin, Nicholas V. C.; Middelburg, Jack J.",Trophodynamics and functional feeding groups of North Sea fauna: a combined stable isotope and fatty acid approach,BIOGEOCHEMISTRY,113,1/3/2014,189,212,,10.1007/s10533-012-9701-8,2013,By functional group; might not be actually useful,Lacks multi-year data for species,,,
Tenzing,Yes,,65,Raineault et al. 2013,Alexa,ISI,"Raineault, Nicole A.; Trembanis, Arthur C.; Miller, Douglas C.; Capone, Vince",Interannual changes in seafloor surficial geology at an artificial reef site on the inner continental shelf,CONTINENTAL SHELF RESEARCH,58,,67,78,,10.1016/j.csr.2013.03.008,2013,"Mentions diversity of epifauna, but data isn't shown",No biologial data,,,
Tenzing,Yes,,66,Harrer et al. 2013,Alexa,ISI,"Harrer, Shannon L.; Reed, Daniel C.; Holbrook, Sally J.; Miller, Robert J.",Patterns and Controls of the Dynamics of Net Primary Production by Understory Macroalgal Assemblages in Giant Kelp Forests,JOURNAL OF PHYCOLOGY,49,2,248,257,,10.1111/jpy.12023,2013,might not actually be useful,Biomass,,,
Tenzing,Yes,,97,Sailley et al. 2013,Alexa,ISI,"Sailley, Sevrine F.; Ducklow, Hugh W.; Moeller, Holly V.; Fraser, William R.; Schofield, Oscar M.; Steinberg, Deborah K.; Garzio, Lori M.; Doney, Scott C.",Carbon fluxes and pelagic ecosystem dynamics near two western Antarctic Peninsula Adelie penguin colonies: an inverse model approach,MARINE ECOLOGY PROGRESS SERIES,492,,253,272,,10.3354/meps10534,2013,relative biomass of groups; model,Biomass,,,
Tenzing,Yes,,99,Kenitz et al. 2013,Alexa,ISI,"Kenitz, Kasia; Williams, Richard G.; Sharples, Jonathan; Selsil, Ozgur; Biktashev, Vadim N.",The paradox of the plankton: species competition and nutrient feedback sustain phytoplankton diversity,MARINE ECOLOGY PROGRESS SERIES,490,,107,119,,10.3354/meps10452,2013,model,"Models, Not data",,,
Tenzing,Yes,,104,Lauria et al. 2013,Alexa,ISI,"Lauria, Valentina; Attrill, Martin J.; Brown, Andrew; Edwards, Martin; Votier, Stephen C.",Regional variation in the impact of climate change: evidence that bottom-up regulation from plankton to seabirds is weak in parts of the Northeast Atlantic,MARINE ECOLOGY PROGRESS SERIES,488,,11,22,,10.3354/meps10401,2013,model,Model. Lacks data from a single study,,,
Tenzing,Yes,,105,Moody et al. 2013,Alexa,ISI,"Moody, Ryan M.; Cebrian, Just; Kerner, Sara M.; Heck, Kenneth L., Jr.; Powers, Sean P.; Ferraro, Carl",Effects of shoreline erosion on salt-marsh floral zonation,MARINE ECOLOGY PROGRESS SERIES,488,,145,155,,10.3354/meps10404,2013,,No biodivesity data,,,
Tenzing,Yes,,106,Pardo et al. 2013,Alexa,ISI,"Pardo, Mario A.; Silverberg, Norman; Gendron, Diane; Beier, Emilio; Palacios, Daniel M.",Role of environmental seasonality in the turnover of a cetacean community in the southwestern Gulf of California,MARINE ECOLOGY PROGRESS SERIES,487,,245,260,,10.3354/meps10217,2013,WHALES! Relative biomass,Lacks data,,,
Tenzing,Yes,,112,Mangano et al. 2013,Alexa,ISI,"Mangano, M. Cristina; Kaiser, Michel J.; Porporato, Erika M. D.; Spano, Nunziacarla",Evidence of trawl disturbance on mega-epibenthic communities in the Southern Tyrrhenian Sea,MARINE ECOLOGY PROGRESS SERIES,475,,101,117,,10.3354/meps10115,2013,may not be useful,Multiyear data gives number of tons. Species data is not multi year,,,
Tenzing,Yes,,118,Sammarco et al. 2012,Alexa,ISI,"Sammarco, Paul W.; Atchison, Amy D.; Boland, Gregory S.; Sinclair, James; Lirette, Angela","Geographic expansion of hermatypic and ahermatypic corals in the Gulf of Mexico, and implications for dispersal and recruitment",JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY,436,,36,49,,10.1016/j.jembe.2012.08.009,2012,,No multi year data,,,
Tenzing,Yes,,127,Rico et al. 2012,Alexa,ISI,"Rico, Alicia; Peralta, Roxana; Lopez Gappa, Juan","Succession in subtidal macrofouling assemblages of a Patagonian harbour (Argentina, SW Atlantic)",HELGOLAND MARINE RESEARCH,66,4,577,584,,10.1007/s10152-012-0293-4,2012,,,,,
Tenzing,Yes,,134,Lauria et al. 2012,Alexa,ISI,"Lauria, Valentina; Attrill, Martin J.; Pinnegar, John K.; Brown, Andrew; Edwards, Martin; Votier, Stephen C.",Influence of Climate Change and Trophic Coupling across Four Trophic Levels in the Celtic Sea,PLOS ONE,7,10,,,e47408,10.1371/journal.pone.0047408,2012,,,,,
Tenzing,Yes,,142,Shadrin et al. 2012,Alexa,ISI,"Shadrin, Nickolai V.; Mironov, Sergey S.; Ferat, Tatyana A.","Interrelations Between the Losses of Sandy Beaches and Biodiversity in Seas: Case of the Bakalskaya Spit (Crimea, Ukraine, Black sea)",TURKISH JOURNAL OF FISHERIES AND AQUATIC SCIENCES,12,,411,415,,10.4194/1303-2712-v12_2_30,2012,,No data. just narrative on percentage loss at times,,,
Tenzing,Yes,,146,Palsson et al. 2012,Alexa,ISI,"Palsson, Olafur K.; Gislason, Astthor; Gudfinnsson, Hafsteinn G.; Gunnarsson, Bjorn; Olafsdottir, Solveig R.; Petursdottir, Hildur; Sveinbjornsson, Sveinn; Thorisson, Konrad; Valdimarsson, Hedinn",Ecosystem structure in the Iceland Sea and recent changes to the capelin (Mallotus villosus) population,ICES JOURNAL OF MARINE SCIENCE,69,7,1242,1254,,10.1093/icesjms/fss071,2012,,Lacks diversity data over time,,,
Tenzing,Yes,,150,Hernandez-Miranda et al. 2012,Alexa,ISI,"Hernandez-Miranda, Eduardo; Veas, Rodrigo; Labra, Fabio A.; Salamanca, Marco; Quinones, Renato A.",Response of the epibenthic macrofaunal community to a strong upwelling-driven hypoxic event in a shallow bay of the southern Humboldt Current System,MARINE ENVIRONMENTAL RESEARCH,79,,16,28,,10.1016/j.marenvres.2012.04.004,2012,,,,,
Tenzing,Yes,,156,Riegel et al. 2012,Alexa,ISI,"Riegl, Bernhard M.; Sheppard, Charles R. C.; Purkis, Sam J.",Human Impact on Atolls Leads to Coral Loss and Community Homogenisation: A Modeling Study,PLOS ONE,7,6,,,e36921,10.1371/journal.pone.0036921,2012,*might be only good for supplemental data,Modeled data. Distribution of corals in meters ,,,
Tenzing,Yes,,169,Hughes et al. 2012,Alexa,ISI,"Hughes, Terry P.; Baird, Andrew H.; Dinsdale, Elizabeth A.; Moltschaniwskyj, Natalie A.; Pratchett, Morgan S.; Tanner, Jason E.; Willis, Bette L.",Assembly Rules of Reef Corals Are Flexible along a Steep Climatic Gradient,CURRENT BIOLOGY,22,8,736,741,,10.1016/j.cub.2012.02.068,2012,,Lacks multi-year data,,,
Tenzing,Yes,,180,,Daniel,ISI,"Woodland, Ryan J.; Secor, David H.; Fabrizio, Mary C.; Wilberg, Michael J.",Comparing the nursery role of inner continental shelf and estuarine habitats for temperate marine fishes,ESTUARINE COASTAL AND SHELF SCIENCE,99,,61,73,,10.1016/j.ecss.2011.12.019,2012,,Lacks multiyear data,,,
Tenzing,Yes,,182,,Daniel,ISI,"Treusch, Alexander H.; Demir-Hilton, Elif; Vergin, Kevin L.; Worden, Alexandra Z.; Carlson, Craig A.; Donatz, Michael G.; Burton, Robert M.; Giovannoni, Stephen J.",Phytoplankton distribution patterns in the northwestern Sargasso Sea revealed by small subunit rRNA genes from plastids,ISME JOURNAL,6,3,481,492,,10.1038/ismej.2011.117,2012,,No multiyear data,,,
Tenzing,Yes,,209,,Daniel,ISI,"Rutkowski, Thais; Schwingel, Paulo Ricardo; Brilha, Renan Todesco; Rodrigues-Ribeiro, Marcelo","Ichthyoplankton of Arvoredo Biological Marine Reserve, Santa Catarina, Brazil",NEOTROPICAL ICHTHYOLOGY,9,4,905,+,,,2011,,No multiyear data,,,
Tenzing,Yes,,216,,Daniel,ISI,"Masson, D. G.; Huvenne, V. A. I.; de Stigter, H. C.; Arzola, R. G.; LeBas, T. P.",Sedimentary processes in the middle Nazare Canyon,DEEP-SEA RESEARCH PART II-TOPICAL STUDIES IN OCEANOGRAPHY,58,23-24,2369,2387,,10.1016/j.dsr2.2011.04.003,2011,,No species multiyear data,,,
Tenzing,Yes,No,217,,Daniel,ISI,"Scopelitis, J.; Andrefouet, S.; Phinn, S.; Done, T.; Chabanet, P.","Coral colonisation of a shallow reef flat in response to rising sea level: quantification from 35 years of remote sensing data at Heron Island, Australia",CORAL REEFS,30,4,951,965,,10.1007/s00338-011-0774-y,2011,,No species data - remote sensing,,,
Tenzing,Yes,No,222,,Daniel,ISI,"Lotze, Heike K.; Coll, Marta; Magera, Anna M.; Ward-Paige, Christine; Airoldi, Laura",Recovery of marine animal populations and ecosystems,TRENDS IN ECOLOGY & EVOLUTION,26,11,595,605,,10.1016/j.tree.2011.07.008,2011,Review?,Review not independent suty,,,
Tenzing,Yes,No,234,,Daniel,ISI,"Crisci, Carolina; Bensoussan, Nathaniel; Romano, Jean-Claude; Garrabou, Joaquim",Temperature Anomalies and Mortality Events in Marine Communities: Insights on Factors behind Differential Mortality Impacts in the NW Mediterranean,PLOS ONE,6,9,,,e23814,10.1371/journal.pone.0023814,2011,,no species data,,,
Tenzing,Yes,Yes,238,,Daniel,ISI,"Bollens, Stephen M.; Breckenridge, Joanne K.; Vanden Hooff, Rian C.; Cordell, Jeffery R.","Mesozooplankton of the lower San Francisco Estuary: spatio-temporal patterns, ENSO effects and the prevalence of non-indigenous species",JOURNAL OF PLANKTON RESEARCH,33,9,1358,1377,,10.1093/plankt/fbr034,2011,,,,,
Tenzing,Yes,No,240,,Daniel,ISI,"Teixido, Nuria; Garrabou, Joaquim; Harmelin, Jean-George","Low Dynamics, High Longevity and Persistence of Sessile Structural Species Dwelling on Mediterranean Coralligenous Outcrops",PLOS ONE,6,8,,,e23744,10.1371/journal.pone.0023744,2011,,Top 10 species,,,
Tenzing,Yes,No,243,,Daniel,ISI,"German, Christopher R.; Ramirez-Llodra, Eva; Baker, Maria C.; Tyler, Paul A.",Deep-Water Chemosynthetic Ecosystem Research during the Census of Marine Life Decade and Beyond: A Proposed Deep-Ocean Road Map,PLOS ONE,6,8,,,e23259,10.1371/journal.pone.0023259,2011,,No data,,,
Tenzing,Yes,No,249,,Daniel,ISI,"Peiro, Douglas F.; Mantelatto, Fernando L.","Population dynamics of the pea crab Austinixa aidae (Brachyura, Pinnotheridae): a symbiotic of the ghost shrimp Callichirus major (Thalassinidea, Callianassidae) from the southwestern Atlantic",IHERINGIA SERIE ZOOLOGIA,101,1/2/2014,5,14,,,2011,,No multi year data,,,
Tenzing,Yes,No,256,,Daniel,ISI,"Vantrepotte, V.; Melin, F.",Inter-annual variations in the SeaWiFS global chlorophyll a concentration (1997-2007),DEEP-SEA RESEARCH PART I-OCEANOGRAPHIC RESEARCH PAPERS,58,4,429,441,,10.1016/j.dsr.2011.02.003,2011,Chlorophyll [ ],No species data,,,
Tenzing,Yes,No,263,,Daniel,ISI,"Grantham, Hedley S.; Game, Edward T.; Lombard, Amanda T.; Hobday, Alistair J.; Richardson, Anthony J.; Beckley, Lynnath E.; Pressey, Robert L.; Huggett, Jenny A.; Coetzee, Janet C.; van der Lingen, Carl D.; Petersen, Samantha L.; Merkle, Dagmar; Possingham, Hugh P.",Accommodating Dynamic Oceanographic Processes and Pelagic Biodiversity in Marine Conservation Planning,PLOS ONE,6,2,,,e16552,10.1371/journal.pone.0016552,2011,,No species data,,,
Tenzing,Yes,No,264,,Daniel,ISI,"Moyano, M.; Hernandez-Leon, S.",Intra- and interannual variability in the larval fish assemblage off Gran Canaria (Canary Islands) over 2005-2007,MARINE BIOLOGY,158,2,257,273,,10.1007/s00227-010-1556-8,2011,,No yearly data,,,
Tenzing,,,270,,Daniel,ISI,"Mikac, B.; Musco, L.; Dakovac, T.; Giangrande, A.; Terlizzi, A.",Long-term changes in North Adriatic soft-bottom polychaete assemblages following a dystrophic crisis,ITALIAN JOURNAL OF ZOOLOGY,78,,304,316,,10.1080/11250003.2011.581043,2011,,,,,
Tenzing,Yes,No,287,,Daniel,ISI,"Capasso, E.; Jenkins, S. R.; Frost, M.; Hinz, H.",Investigation of benthic community change over a century-wide scale in the western English Channel,JOURNAL OF THE MARINE BIOLOGICAL ASSOCIATION OF THE UNITED KINGDOM,90,6,1161,1172,,10.1017/S0025315409991020,2010,,Top 10 species only/No species richness data,,,
Tenzing,Yes,No,294,,Daniel,ISI,"Callaway, Ruth; Desroy, Nicolas; Dubois, Stanislas F.; Fournier, Jerome; Frost, Matthew; Godet, Laurent; Hendrick, Vicki J.; Rabaut, Marijn","Ephemeral Bio-engineers or Reef-building Polychaetes: How Stable are Aggregations of the Tube Worm Lanice conchilega (Pallas, 1766)?",INTEGRATIVE AND COMPARATIVE BIOLOGY,50,2,237,250,,10.1093/icb/icq060,2010,,No Data,,,
Tenzing,Yes,Yes,300,,Jillian,ISI,"Ibarra-Obando, Silvia E.; Poumian-Tapia, Miriam; Nalini Morzaria-Luna, Hem","Long-Term Effects of Tidal Exclusion on Salt Marsh Plain Species at Estero de Punta Banda, Baja California",ESTUARIES AND COASTS,33,3,753,768,,10.1007/s12237-009-9253-x,2010,,,,,
Tenzing,Yes,Yes,303,,Jillian,ISI,"Birchenough, Silvana N. R.; Boyd, Sian E.; Vanstaen, Koen; Coggan, Roger A.; Limpenny, David S.",Mapping an aggregate extraction site off the Eastern English Channel: A methodology in support of monitoring and management,ESTUARINE COASTAL AND SHELF SCIENCE,87,3,420,430,,10.1016/j.ecss.2010.01.005,2010,,,,,
Tenzing,Yes,Yes,304,,Jillian,ISI,"Whanpetch, Napakhwan; Nakaoka, Masahiro; Mukai, Hiroshi; Suzuki, Takao; Nojima, Satoshi; Kawai, Takashi; Aryuthaka, Chittima","Temporal changes in benthic communities of seagrass beds impacted by a tsunami in the Andaman Sea, Thailand",ESTUARINE COASTAL AND SHELF SCIENCE,87,2,246,252,,10.1016/j.ecss.2010.01.001,2010,"Before and after a tsunami - should we include database category of 'before/after disturbance""?",,,,
Tenzing,Yes,Yes,305,,Jillian,ISI,"Ecoutin, J. M.; Simier, M.; Albaret, J. J.; Lae, R.; de Morais, L. Tito",Changes over a decade in fish assemblages exposed to both environmental and fishing constraints in the Sine Saloum estuary (Senegal),ESTUARINE COASTAL AND SHELF SCIENCE,87,2,284,292,,10.1016/j.ecss.2010.01.009,2010,Species richness broken into categories by habitat and trophic groups - can probably just be added together.,,,,
Tenzing,,,308,,Jillian,ISI,"Reyes-Bonilla, Hector; Calderon-Aguilera, Luis E.; Cruz-Pinon, Gabriela; Andres Lopez-Perez, Ramon; Medina-Rosas, Pedro",Evaluation of gamma diversity of reef corals (Scleractinia) in the Mexican Pacific,REVISTA MEXICANA DE BIODIVERSIDAD,81,1,113,121,,,2010,Couldn't access. - Not sure if there have been multiple years sampled. Will need to check when we go through,,,,
Tenzing,,,317,,Jillian,ISI,"Zacagnini Amaral, Antonia Cecilia; Migotto, Alvaro Eseves; Turra, Alexander; Schaeffer-Novelli, Yara","Araca: biodiversity, impacts and threats",BIOTA NEOTROPICA,10,1,219,264,,,2010,"In Portuguese. I am not sure if the sampled biodiversity, nor am I positive that multiple years were sampled so I have included it as a yes for now.",,,,
Tenzing,Yes,No,341,,Jillian,ISI,"Marquiegui, Mikel A.; Aguirrezabalaga, Florencio","Colonization process by macrobenthic infauna after a managed coastal realignment in the Bidasoa estuary (Bay of Biscay, NE Atlantic)",ESTUARINE COASTAL AND SHELF SCIENCE,84,4,598,604,,10.1016/j.ecss.2009.08.001,2009,But this was a recolonization event and I don't there there was an undisturbed control plot,not enough data,,,
Tenzing,Yes,No,348,,Jillian,ISI,"Chiba, Sanae; Sugisaki, Hiroya; Nonaka, Masami; Saino, Toshiro",Geographical shift of zooplankton communities and decadal dynamics of the Kuroshio-Oyashio currents in the western North Pacific,GLOBAL CHANGE BIOLOGY,15,7,1846,1858,,10.1111/j.1365-2486.2009.01890.x,2009,,,,,
Tenzing,Yes,Yes,363,,Jillian,ISI,"Svensson, Patrik; Rodwell, Lynda D.; Attrill, Martin J.",Privately Managed Marine Reserves as a Mechanism for the Conservation of Coral Reef Ecosystems: A Case Study from Vietnam,AMBIO,38,2,72,78,,,2009,,,,,
Tenzing,,,364,,Jillian,ISI,"Wilson, S. K.; Dolman, A. M.; Cheal, A. J.; Emslie, M. J.; Pratchett, M. S.; Sweatman, H. P. A.",Maintenance of fish diversity on disturbed coral reefs,CORAL REEFS,28,1,3,14,,10.1007/s00338-008-0431-2,2009,,,,,
Tenzing,,,365,,Jillian,ISI,"Frenzel, Peter; Borrmann, Corinna; Lauenburg, Beate; Bohling, Bjoern; Bartholdy, Jan",Environmental impact assessment of sediment dumping in the southern Baltic Sea using meiofaunal indicators,JOURNAL OF MARINE SYSTEMS,75,3/4/2014,430,440,,10.1016/j.jmarsys.2007.01.016,2009,But measurements were before/after an experimental sediment dumping,,,,
Tenzing,,,379,,Jillian,ISI,"Bresnan, E.; Hay, S.; Hughes, S. L.; Fraser, S.; Rasmussen, J.; Webster, L.; Slesser, G.; Dunn, J.; Heath, M. R.",Seasonal and interannual variation in the phytoplankton community in the north east of Scotland,JOURNAL OF SEA RESEARCH,61,1/2/2014,17,25,,10.1016/j.seares.2008.05.007,2009,But will be difficult to extract if even possible,,,,
Tenzing,,,390,,Jillian,ISI,"Love, Joseph W.; Chigbu, Paulinus; May, Eric B.",Environmental Variability Affects Distributions of Coastal Fish Species (Maryland),NORTHEASTERN NATURALIST,16,2,255,268,,10.1656/045.016.0207,2009,,,,,
Tenzing,,,398,,Jillian,ISI,"Schratzberger, M.; Forster, R. M.; Goodsir, F.; Jennings, S.",Nematode community dynamics over an annual production cycle in the central North Sea,MARINE ENVIRONMENTAL RESEARCH,66,5,508,519,,10.1016/j.marenvres.2008.08.004,2008,Nematode diversity? But will be difficult to extract,,,,
Tenzing,,,401,,Jillian,ISI,"Clarke, Andrew",Antarctic marine benthic diversity: patterns and processes,JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY,366,1/2/2014,48,55,,10.1016/j.jembe.2008.07.008,2008,But not local scale?,,,,
Tenzing,,,414,,Jillian,ISI,"Herbert, D. A.; Fourqurean, J. W.",Ecosystem structure and function still altered two decades after short-term fertilization of a seagrass meadow,ECOSYSTEMS,11,5,688,700,,10.1007/s10021-008-9151-2,2008,Possibly some fertilization treatment?,,,,
