Study.ID,Reference,Site,Lat,Long,Shape,Source,Checked,Notes,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",32.37698243,-119.6385554,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",32.33532889,-119.7240402,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",32.30506454,-119.7373644,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",32.29789003,-119.8375994,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",32.3062834,-119.8670161,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",32.2562365,-119.9230842,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",32.33550533,-119.855027,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",32.3449339,-119.8777622,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",32.36367764,-119.8390267,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",32.372062,-119.8617604,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",32.4054644,-119.8524503,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",32.39094076,-119.92327,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",32.36276665,-119.9379337,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",32.45477675,-120.0262761,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",32.55873776,-119.6842504,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",32.52951583,-119.6962395,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",32.47529025,-119.7509652,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",32.45129302,-119.7656347,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",32.42419913,-119.8070318,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",32.59578593,-120.0558757,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",32.64387582,-120.0973766,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",32.62483503,-119.915573,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",32.61330361,-119.8821422,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",32.63621881,-119.8394026,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",32.66648676,-119.8287516,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",32.67592074,-119.8554966,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",32.7105312,-119.9678185,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",32.74710048,-119.9839081,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",32.80675419,-120.0828987,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",32.84750214,-120.1003306,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",32.85154399,-120.0000914,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",32.79923401,-119.9265063,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",32.75744185,-119.9090729,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",32.8534974,-119.8998492,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",32.94968078,-119.9855242,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",32.68626751,-119.7846711,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",32.69974874,-119.7151866,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",32.72474879,-119.6697768,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",32.77496672,-119.7406858,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",32.8396741,-119.7153796,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",32.70691965,-119.6122785,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",32.66931156,-119.6001972,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",32.63170167,-119.5867794,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",32.77779872,-119.5174778,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",32.87189366,-119.6031499,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",32.88028342,-119.6298934,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",32.89811436,-119.6887283,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",32.90441028,-119.7114591,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",32.94098675,-119.7328952,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",32.95776627,-119.7863822,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",32.9974646,-119.799803,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.04346965,-119.8439741,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.08108494,-119.8614018,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.12304635,-120.0044757,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.01199545,-119.7343297,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",32.92402899,-119.5470847,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",32.99924878,-119.5739204,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.05664662,-119.5486042,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.06729405,-119.700991,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.11013044,-119.7184259,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.17835755,-119.9804932,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.25253311,-120.0073275,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.2605772,-119.7774437,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.18009672,-119.7211956,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.16753368,-119.6971195,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.1580943,-119.6663647,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.23540072,-119.6918667,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.26357843,-119.6798762,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.24574749,-119.6210413,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.30331997,-119.7253753,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.51234022,-119.8566502,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.58546796,-119.8808099,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.57495015,-119.8246583,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.56551978,-119.8005865,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.52581425,-119.7818193,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.50181701,-119.7964888,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.4631611,-119.7817329,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.45372892,-119.7563246,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.44532836,-119.7215614,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.39529226,-119.7856491,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.38897474,-119.7468791,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.51216198,-119.7243268,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.47033561,-119.681498,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.46089623,-119.6507432,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.39828449,-119.6813986,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.41176212,-119.6092409,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.43888841,-119.5919025,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.33549992,-119.5837403,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.24662067,-119.4940657,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.30401311,-119.4647397,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.34371504,-119.4808336,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.26640862,-119.4553317,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.10143641,-119.4657969,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.12961052,-119.4511332,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.0732605,-119.479124,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",32.98964736,-119.4228716,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.08568851,-119.4029551,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.1233038,-119.4203827,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.00611902,-119.2478,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.02291114,-119.3106432,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.03234872,-119.3400614,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.00416561,-119.3480421,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.05630455,-119.2946501,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.06052283,-119.3253977,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.06578173,-119.3534735,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.09077998,-119.306727,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.12104253,-119.2920662,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.12734925,-119.3228166,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.13782925,-119.3508997,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.14518199,-119.3829882,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.1075703,-119.3682337,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.16373488,-119.202573,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.14291171,-119.2479886,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.15865782,-119.3094939,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.1733489,-119.362978,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.18278288,-119.389723,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.19013742,-119.4231481,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.199575,-119.4525663,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.22774731,-119.436566,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.25800626,-119.4192319,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.21413466,-119.4084786,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",33.24752986,-119.3938221,,,,,
