"QC","Study.ID","Reference","Collector","mesh.size","mesh.size.units","Descriptor.of.Taxa.Sampled","Sys","Loc","Event","Event.type","A.priori.","Year.of.Event","Notes","Source","Site","PltSz","PltSz..units.","event_category","expected_change","event_notes","PlotSize","PlotSizeUnits","id","taxa","samp_method","n1","sub1","I1","ind1_error","ind1_error_type","P1","T1","T1m","SppR1","SppR1.Error","SppR1.Error.Type","Shan1","Shan1.Error","Shan1.Error.Type","Simps1","Simps1.Error","Simps1.Error.Type","Even1","Even1.Error","Even1.Error.Type","SppR1.SD","Shan1.SD","Simps1.SD","Even1.SD","n2","sub2","I2","ind2_error","ind2_error_type","P2","T2","T2m","SppR2","SppR2.Error","SppR2.Error.Type","Shan2","Shan2.Error","Shan2.Error.Type","Simps2","Simps2.Error","Simps2.Error.Type","Even2","Even2.Error","Even2.Error.Type","SppR2.SD","Shan2.SD","Simps2.SD","Even2.SD","Duration","yi.SppR.MD","vi.SppR.MD","yi.SppR.SMD","vi.SppR.SMD","yi.SppR.ROM","vi.SppR.ROM","yi.SppR.SMDH","vi.SppR.SMDH","yi.Shan.MD","vi.Shan.MD","yi.Shan.SMD","vi.Shan.SMD","yi.Shan.ROM","vi.Shan.ROM","yi.Shan.SMDH","vi.Shan.SMDH","yi.Even.MD","vi.Even.MD","yi.Even.SMD","vi.Even.SMD","yi.Even.ROM","vi.Even.ROM","yi.Even.SMDH","vi.Even.SMDH","temp_id","Scale","AbundUnitsOrig","study_sub_site","studyName","PltSzUnits","SiAreaCalc","SiLinearExtentUnits","Event_type","Lat","Long","A_priori","Year_of_Event"
NA,"SBCalg","SBC-LTER, 2015","RE",NA,NA,"algae","rocky subtidal","Santa Barbara, California, United States","No",NA,NA,NA,NA,NA,"AHND",40,NA,NA,NA,"",NA,NA,NA,"algae","Vis",5,NA,180,NA,NA,NA,2001,8,17,NA,NA,2.48521539170618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,168.75,NA,NA,NA,2014,8,12,NA,NA,1.61641834425056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,-5,NA,NA,NA,-0.348306694268216,NA,NA,NA,-0.86879704745562,NA,NA,NA,-0.430146529546444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1851,"gamma","PercentCover","SBC-SBCalg-AHND","SBC","m",200,"km","None",34.471817,-120.1426165,"No",NA
NA,"SBCalg","SBC-LTER, 2015","RE",NA,NA,"algae","rocky subtidal","Santa Barbara, California, United States","No",NA,NA,NA,NA,NA,"AQUE",40,NA,NA,NA,"",NA,NA,NA,"algae","Vis",5,NA,55.25,NA,NA,NA,2001,8,8.8,NA,NA,1.55402517947628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,78.25,NA,NA,NA,2014,8,8.2,NA,NA,1.39244038145277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,-0.600000000000001,NA,NA,NA,-0.0706175672139535,NA,NA,NA,-0.16158479802351,NA,NA,NA,-0.109790576958131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1865,"alpha","PercentCover","SBC-SBCalg-AQUE","SBC","m",200,"km","None",34.46774988,-120.11905,"No",NA
NA,"SBCalg","SBC-LTER, 2015","RE",NA,NA,"algae","rocky subtidal","Santa Barbara, California, United States","No",NA,NA,NA,NA,NA,"AQUE",40,NA,NA,NA,"",NA,NA,NA,"algae","Vis",5,NA,276.25,NA,NA,NA,2001,8,19,NA,NA,2.30784724480529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,391.25,NA,NA,NA,2014,8,18,NA,NA,1.7987048416277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,-1,NA,NA,NA,-0.0540672212702758,NA,NA,NA,-0.50914240317759,NA,NA,NA,-0.24924828787713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1879,"gamma","PercentCover","SBC-SBCalg-AQUE","SBC","m",200,"km","None",34.46774988,-120.11905,"No",NA
NA,"SBCalg","SBC-LTER, 2015","RE",NA,NA,"algae","rocky subtidal","Santa Barbara, California, United States","No",NA,NA,NA,NA,NA,"BULL",40,NA,NA,NA,"",NA,NA,NA,"algae","Vis",5,NA,53.75,NA,NA,NA,2001,8,8.66666666666667,NA,NA,1.70563784026156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,47.9166666666667,NA,NA,NA,2014,8,8.33333333333333,NA,NA,1.64004573517952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,-0.333333333333339,NA,NA,NA,-0.039220713153282,NA,NA,NA,-0.0655921050820401,NA,NA,NA,-0.0392150118858781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1893,"alpha","PercentCover","SBC-SBCalg-BULL","SBC","m",200,"km","None",34.45850533,-120.33349,"No",NA
NA,"SBCalg","SBC-LTER, 2015","RE",NA,NA,"algae","rocky subtidal","Santa Barbara, California, United States","No",NA,NA,NA,NA,NA,"BULL",40,NA,NA,NA,"",NA,NA,NA,"algae","Vis",5,NA,161.25,NA,NA,NA,2001,8,17,NA,NA,2.35785421758602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,143.75,NA,NA,NA,2014,8,13,NA,NA,2.04619707710014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,-4,NA,NA,NA,-0.268263986594679,NA,NA,NA,-0.31165714048588,NA,NA,NA,-0.141768989591906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1907,"gamma","PercentCover","SBC-SBCalg-BULL","SBC","m",200,"km","None",34.45850533,-120.33349,"No",NA
NA,"SBCalg","SBC-LTER, 2015","RE",NA,NA,"algae","rocky subtidal","Santa Barbara, California, United States","No",NA,NA,NA,NA,NA,"CARP",40,NA,NA,NA,"",NA,NA,NA,"algae","Vis",5,NA,55.46875,NA,NA,NA,2001,8,4.25,NA,NA,0.671636572568062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,80.15625,NA,NA,NA,2014,8,7,NA,NA,1.21440690146041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,2.75,NA,NA,NA,0.498991166118988,NA,NA,NA,0.542770328892348,NA,NA,NA,0.592293710046667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1921,"alpha","PercentCover","SBC-SBCalg-CARP","SBC","m",200,"km","None",34.3916319,-119.5416933,"No",NA
NA,"SBCalg","SBC-LTER, 2015","RE",NA,NA,"algae","rocky subtidal","Santa Barbara, California, United States","No",NA,NA,NA,NA,NA,"CARP",40,NA,NA,NA,"",NA,NA,NA,"algae","Vis",5,NA,443.75,NA,NA,NA,2001,8,13,NA,NA,1.24476183500989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,641.25,NA,NA,NA,2014,8,23,NA,NA,2.133389563856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,10,NA,NA,NA,0.570544858467613,NA,NA,NA,0.88862772884611,NA,NA,NA,0.538767844971429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1935,"gamma","PercentCover","SBC-SBCalg-CARP","SBC","m",200,"km","None",34.3916319,-119.5416933,"No",NA
NA,"SBCalg","SBC-LTER, 2015","RE",NA,NA,"algae","rocky subtidal","Santa Barbara, California, United States","No",NA,NA,NA,NA,NA,"GOLB",40,NA,NA,NA,"",NA,NA,NA,"algae","Vis",5,NA,35,NA,NA,NA,2001,8,9.5,NA,NA,2.01600938477292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,97.5,NA,NA,NA,2014,8,9.5,NA,NA,1.43891027755328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0,NA,NA,NA,0,NA,NA,NA,-0.57709910721964,NA,NA,NA,-0.337233929935893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1949,"alpha","PercentCover","SBC-SBCalg-GOLB","SBC","m",200,"km","None",34.4137165,-119.9221,"No",NA
NA,"SBCalg","SBC-LTER, 2015","RE",NA,NA,"algae","rocky subtidal","Santa Barbara, California, United States","No",NA,NA,NA,NA,NA,"GOLB",40,NA,NA,NA,"",NA,NA,NA,"algae","Vis",5,NA,70,NA,NA,NA,2001,8,12,NA,NA,2.14786960466179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,195,NA,NA,NA,2014,8,11,NA,NA,1.45927318599658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,-1,NA,NA,NA,-0.0870113769896298,NA,NA,NA,-0.68859641866521,NA,NA,NA,-0.386537975381993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1963,"gamma","PercentCover","SBC-SBCalg-GOLB","SBC","m",200,"km","None",34.4137165,-119.9221,"No",NA
NA,"SBCalg","SBC-LTER, 2015","RE",NA,NA,"algae","rocky subtidal","Santa Barbara, California, United States","No",NA,NA,NA,NA,NA,"IVEE",40,NA,NA,NA,"",NA,NA,NA,"algae","Vis",5,NA,66.25,NA,NA,NA,2001,8,8,NA,NA,1.7698152089129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,50.625,NA,NA,NA,2014,8,6,NA,NA,1.31234102506183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,-2,NA,NA,NA,-0.287682072451781,NA,NA,NA,-0.45747418385107,NA,NA,NA,-0.299062555006221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1977,"alpha","PercentCover","SBC-SBCalg-IVEE","SBC","m",200,"km","None",34.402783,-119.85755,"No",NA
NA,"SBCalg","SBC-LTER, 2015","RE",NA,NA,"algae","rocky subtidal","Santa Barbara, California, United States","No",NA,NA,NA,NA,NA,"IVEE",40,NA,NA,NA,"",NA,NA,NA,"algae","Vis",5,NA,132.5,NA,NA,NA,2001,8,14,NA,NA,2.30124002899408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,101.25,NA,NA,NA,2014,8,10,NA,NA,1.52192121589847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,-4,NA,NA,NA,-0.336472236621213,NA,NA,NA,-0.77931881309561,NA,NA,NA,-0.413474626126728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,"gamma","PercentCover","SBC-SBCalg-IVEE","SBC","m",200,"km","None",34.402783,-119.85755,"No",NA
NA,"SBCalg","SBC-LTER, 2015","RE",NA,NA,"algae","rocky subtidal","Santa Barbara, California, United States","No",NA,NA,NA,NA,NA,"MOHK",40,NA,NA,NA,"",NA,NA,NA,"algae","Vis",5,NA,63.75,NA,NA,NA,2001,8,11,NA,NA,2.00999654874624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,141.25,NA,NA,NA,2014,8,9.5,NA,NA,1.69174809505751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,-1.5,NA,NA,NA,-0.146603474191875,NA,NA,NA,-0.31824845368873,NA,NA,NA,-0.172370634917184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,"alpha","PercentCover","SBC-SBCalg-MOHK","SBC","m",200,"km","None",34.3940708,-119.72957,"No",NA
NA,"SBCalg","SBC-LTER, 2015","RE",NA,NA,"algae","rocky subtidal","Santa Barbara, California, United States","No",NA,NA,NA,NA,NA,"MOHK",40,NA,NA,NA,"",NA,NA,NA,"algae","Vis",5,NA,127.5,NA,NA,NA,2001,8,14,NA,NA,2.25793882956696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,282.5,NA,NA,NA,2014,8,13,NA,NA,1.79207965538883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,-1,NA,NA,NA,-0.0741079721537218,NA,NA,NA,-0.46585917417813,NA,NA,NA,-0.231075610706652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"gamma","PercentCover","SBC-SBCalg-MOHK","SBC","m",200,"km","None",34.3940708,-119.72957,"No",NA
NA,"SBCalg","SBC-LTER, 2015","RE",NA,NA,"algae","rocky subtidal","Santa Barbara, California, United States","No",NA,NA,NA,NA,NA,"NAPL",40,NA,NA,NA,"",NA,NA,NA,"algae","Vis",5,NA,51.71875,NA,NA,NA,2001,8,4.375,NA,NA,0.999076335468112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,107.8125,NA,NA,NA,2014,8,9,NA,NA,1.6179198231792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,4.625,NA,NA,NA,0.721318057526642,NA,NA,NA,0.618843487711088,NA,NA,NA,0.482065355740052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2033,"alpha","PercentCover","SBC-SBCalg-NAPL","SBC","m",200,"km","None",34.4221216,-119.95154,"No",NA
NA,"SBCalg","SBC-LTER, 2015","RE",NA,NA,"algae","rocky subtidal","Santa Barbara, California, United States","No",NA,NA,NA,NA,NA,"NAPL",40,NA,NA,NA,"",NA,NA,NA,"algae","Vis",5,NA,413.75,NA,NA,NA,2001,8,10,NA,NA,1.42304049827145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,862.5,NA,NA,NA,2014,8,22,NA,NA,1.86438414286746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,12,NA,NA,NA,0.78845736036427,NA,NA,NA,0.44134364459601,NA,NA,NA,0.270135001774167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2047,"gamma","PercentCover","SBC-SBCalg-NAPL","SBC","m",200,"km","None",34.4221216,-119.95154,"No",NA
NA,"SBCalg","SBC-LTER, 2015","RE",NA,NA,"algae","rocky subtidal","Santa Barbara, California, United States","No",NA,NA,NA,NA,NA,"SCDI",40,NA,NA,NA,"",NA,NA,NA,"algae","Vis",5,NA,79.375,NA,NA,NA,2004,8,9,NA,NA,1.65590028766968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,86.875,NA,NA,NA,2014,8,8.5,NA,NA,1.64075956153575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,-0.5,NA,NA,NA,-0.0571584138399486,NA,NA,NA,-0.01514072613393,NA,NA,NA,-0.00918555949594464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2061,"alpha","PercentCover","SBC-SBCalg-SCDI","SBC","m",200,"km","None",34.05865,-119.75763,"No",NA
NA,"SBCalg","SBC-LTER, 2015","RE",NA,NA,"algae","rocky subtidal","Santa Barbara, California, United States","No",NA,NA,NA,NA,NA,"SCDI",40,NA,NA,NA,"",NA,NA,NA,"algae","Vis",5,NA,158.75,NA,NA,NA,2004,8,12,NA,NA,1.76205850202019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,173.75,NA,NA,NA,2014,8,11,NA,NA,1.76531774101615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,-1,NA,NA,NA,-0.0870113769896298,NA,NA,NA,0.00325923899596003,NA,NA,NA,0.00184796840423024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2072,"gamma","PercentCover","SBC-SBCalg-SCDI","SBC","m",200,"km","None",34.05865,-119.75763,"No",NA
NA,"SBCalg","SBC-LTER, 2015","RE",NA,NA,"algae","rocky subtidal","Santa Barbara, California, United States","No",NA,NA,NA,NA,NA,"SCTW",40,NA,NA,NA,"",NA,NA,NA,"algae","Vis",5,NA,60.625,NA,NA,NA,2004,8,6.5,NA,NA,1.38189273752264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,39.375,NA,NA,NA,2014,8,7,NA,NA,1.27279486693761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.5,NA,NA,NA,0.0741079721537218,NA,NA,NA,-0.10909787058503,NA,NA,NA,-0.0822389432411646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2083,"alpha","PercentCover","SBC-SBCalg-SCTW","SBC","m",200,"km","None",34.0444335,-119.71513,"No",NA
NA,"SBCalg","SBC-LTER, 2015","RE",NA,NA,"algae","rocky subtidal","Santa Barbara, California, United States","No",NA,NA,NA,NA,NA,"SCTW",40,NA,NA,NA,"",NA,NA,NA,"algae","Vis",5,NA,121.25,NA,NA,NA,2004,8,8,NA,NA,1.58381546684382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,78.75,NA,NA,NA,2014,8,12,NA,NA,1.74335232356058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,4,NA,NA,NA,0.405465108108164,NA,NA,NA,0.15953685671676,NA,NA,NA,0.0959730940040429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2094,"gamma","PercentCover","SBC-SBCalg-SCTW","SBC","m",200,"km","None",34.0444335,-119.71513,"No",NA
NA,"SBCfish","SBC-LTER, 2015","RE",NA,NA,"fish","rocky subtidal","Santa Barbara, California, United States","No",NA,NA,NA,NA,NA,"ABUR",80,NA,NA,NA,"",NA,NA,NA,"fish","Vis",5,NA,4.5,NA,NA,NA,2001,8,4.5,NA,NA,1.44518587894808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5.5,NA,NA,NA,2014,8,5.5,NA,NA,1.70059869083108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,1,NA,NA,NA,0.200670695462151,NA,NA,NA,0.255412811883,NA,NA,NA,0.162742410899868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2105,"alpha","individualsPerSample","SBC-SBCfish-ABUR","SBC","m2",400,"km","None",34.400275,-119.7445915,"No",NA
NA,"SBCfish","SBC-LTER, 2015","RE",NA,NA,"fish","rocky subtidal","Santa Barbara, California, United States","No",NA,NA,NA,NA,NA,"ABUR",80,NA,NA,NA,"",NA,NA,NA,"fish","Vis",5,NA,9,NA,NA,NA,2001,8,7,NA,NA,1.88915916375402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,11,NA,NA,NA,2014,8,8,NA,NA,2.01981499249295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,1,NA,NA,NA,0.133531392624523,NA,NA,NA,0.13065582873893,NA,NA,NA,0.0668740761665337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2119,"gamma","individualsPerSample","SBC-SBCfish-ABUR","SBC","m2",400,"km","None",34.400275,-119.7445915,"No",NA
NA,"SBCfish","SBC-LTER, 2015","RE",NA,NA,"fish","rocky subtidal","Santa Barbara, California, United States","No",NA,NA,NA,NA,NA,"AHND",80,NA,NA,NA,"",NA,NA,NA,"fish","Vis",5,NA,9.5,NA,NA,NA,2007,8,9.5,NA,NA,2.04717228111105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5.5,NA,NA,NA,2014,8,5.5,NA,NA,1.58902691517397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,-4,NA,NA,NA,-0.54654370636807,NA,NA,NA,-0.45814536593708,NA,NA,NA,-0.253337640022407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2133,"alpha","individualsPerSample","SBC-SBCfish-AHND","SBC","m2",400,"km","None",34.471817,-120.1426165,"No",NA
NA,"SBCfish","SBC-LTER, 2015","RE",NA,NA,"fish","rocky subtidal","Santa Barbara, California, United States","No",NA,NA,NA,NA,NA,"AHND",80,NA,NA,NA,"",NA,NA,NA,"fish","Vis",5,NA,19,NA,NA,NA,2007,8,15,NA,NA,2.65258753472015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,11,NA,NA,NA,2014,8,10,NA,NA,2.27186851269656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,-5,NA,NA,NA,-0.405465108108164,NA,NA,NA,-0.38071902202359,NA,NA,NA,-0.154932965547138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2141,"gamma","individualsPerSample","SBC-SBCfish-AHND","SBC","m2",400,"km","None",34.471817,-120.1426165,"No",NA
NA,"SBCfish","SBC-LTER, 2015","RE",NA,NA,"fish","rocky subtidal","Santa Barbara, California, United States","No",NA,NA,NA,NA,NA,"AQUE",80,NA,NA,NA,"",NA,NA,NA,"fish","Vis",5,NA,9,NA,NA,NA,2001,8,9,NA,NA,2.17485329393887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,7.4,NA,NA,NA,2014,8,7.4,NA,NA,1.97665696904372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,-1.6,NA,NA,NA,-0.195744577126095,NA,NA,NA,-0.19819632489515,NA,NA,NA,-0.0955541929223522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2149,"alpha","individualsPerSample","SBC-SBCfish-AQUE","SBC","m2",400,"km","None",34.46774988,-120.11905,"No",NA
NA,"SBCfish","SBC-LTER, 2015","RE",NA,NA,"fish","rocky subtidal","Santa Barbara, California, United States","No",NA,NA,NA,NA,NA,"AQUE",80,NA,NA,NA,"",NA,NA,NA,"fish","Vis",5,NA,45,NA,NA,NA,2001,8,19,NA,NA,2.78636784706372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,37,NA,NA,NA,2014,8,16,NA,NA,2.57881082162033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,-3,NA,NA,NA,-0.171850256926659,NA,NA,NA,-0.20755702544339,NA,NA,NA,-0.0774105299400031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2163,"gamma","individualsPerSample","SBC-SBCfish-AQUE","SBC","m2",400,"km","None",34.46774988,-120.11905,"No",NA
NA,"SBCfish","SBC-LTER, 2015","RE",NA,NA,"fish","rocky subtidal","Santa Barbara, California, United States","No",NA,NA,NA,NA,NA,"BULL",80,NA,NA,NA,"",NA,NA,NA,"fish","Vis",5,NA,5.33333333333333,NA,NA,NA,2001,8,5.33333333333333,NA,NA,1.56071040904141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5.66666666666667,NA,NA,NA,2010,8,5.33333333333333,NA,NA,1.5150706920517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,NA,NA,NA,0,NA,NA,NA,-0.0456397169897098,NA,NA,NA,-0.0296790087208752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2177,"alpha","individualsPerSample","SBC-SBCfish-BULL","SBC","m2",400,"km","None",34.45850533,-120.33349,"No",NA
NA,"SBCfish","SBC-LTER, 2015","RE",NA,NA,"fish","rocky subtidal","Santa Barbara, California, United States","No",NA,NA,NA,NA,NA,"BULL",80,NA,NA,NA,"",NA,NA,NA,"fish","Vis",5,NA,16,NA,NA,NA,2001,8,11,NA,NA,2.30666872540453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,17,NA,NA,NA,2010,8,10,NA,NA,2.20082764903455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,-1,NA,NA,NA,-0.0953101798043249,NA,NA,NA,-0.10584107636998,NA,NA,NA,-0.046970879753623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2187,"gamma","individualsPerSample","SBC-SBCfish-BULL","SBC","m2",400,"km","None",34.45850533,-120.33349,"No",NA
NA,"SBCfish","SBC-LTER, 2015","RE",NA,NA,"fish","rocky subtidal","Santa Barbara, California, United States","No",NA,NA,NA,NA,NA,"CARP",80,NA,NA,NA,"",NA,NA,NA,"fish","Vis",5,NA,2.8,NA,NA,NA,2001,8,2.8,NA,NA,0.831776616671934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5.2,NA,NA,NA,2014,8,5.2,NA,NA,1.58020141039848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,2.4,NA,NA,NA,0.619039208406224,NA,NA,NA,0.748424793726546,NA,NA,NA,0.641743677638093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2197,"alpha","individualsPerSample","SBC-SBCfish-CARP","SBC","m2",400,"km","None",34.3916319,-119.5416933,"No",NA
NA,"SBCfish","SBC-LTER, 2015","RE",NA,NA,"fish","rocky subtidal","Santa Barbara, California, United States","No",NA,NA,NA,NA,NA,"CARP",80,NA,NA,NA,"",NA,NA,NA,"fish","Vis",5,NA,14,NA,NA,NA,2001,8,8,NA,NA,1.90853528164356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,26,NA,NA,NA,2014,8,15,NA,NA,2.55523122133786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,7,NA,NA,NA,0.628608659422374,NA,NA,NA,0.6466959396943,NA,NA,NA,0.291806637533989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2211,"gamma","individualsPerSample","SBC-SBCfish-CARP","SBC","m2",400,"km","None",34.3916319,-119.5416933,"No",NA
NA,"SBCfish","SBC-LTER, 2015","RE",NA,NA,"fish","rocky subtidal","Santa Barbara, California, United States","No",NA,NA,NA,NA,NA,"GOLB",80,NA,NA,NA,"",NA,NA,NA,"fish","Vis",5,NA,7,NA,NA,NA,2006,8,7,NA,NA,1.93560050545395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,4.5,NA,NA,NA,2014,8,4.5,NA,NA,1.497866136777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,-2.5,NA,NA,NA,-0.441832752279039,NA,NA,NA,-0.43773436867695,NA,NA,NA,-0.256376097267525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2225,"alpha","individualsPerSample","SBC-SBCfish-GOLB","SBC","m2",400,"km","None",34.4137165,-119.9221,"No",NA
NA,"SBCfish","SBC-LTER, 2015","RE",NA,NA,"fish","rocky subtidal","Santa Barbara, California, United States","No",NA,NA,NA,NA,NA,"GOLB",80,NA,NA,NA,"",NA,NA,NA,"fish","Vis",5,NA,14,NA,NA,NA,2006,8,10,NA,NA,2.24297322643815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,9,NA,NA,NA,2014,8,7,NA,NA,1.88915916375402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,-3,NA,NA,NA,-0.356674943938732,NA,NA,NA,-0.35381406268413,NA,NA,NA,-0.171670475792864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2234,"gamma","individualsPerSample","SBC-SBCfish-GOLB","SBC","m2",400,"km","None",34.4137165,-119.9221,"No",NA
NA,"SBCfish","SBC-LTER, 2015","RE",NA,NA,"fish","rocky subtidal","Santa Barbara, California, United States","No",NA,NA,NA,NA,NA,"IVEE",80,NA,NA,NA,"",NA,NA,NA,"fish","Vis",5,NA,4.5,NA,NA,NA,2001,8,4.5,NA,NA,1.44518587894808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5.5,NA,NA,NA,2014,8,5.5,NA,NA,1.70059869083108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,1,NA,NA,NA,0.200670695462151,NA,NA,NA,0.255412811883,NA,NA,NA,0.162742410899868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2243,"alpha","individualsPerSample","SBC-SBCfish-IVEE","SBC","m2",400,"km","None",34.402783,-119.85755,"No",NA
