"","QC","Study.ID","Reference","Collector","mesh.size","mesh.size.units","Descriptor.of.Taxa.Sampled","Sys","Loc","Event","Event.type","A.priori.","Year.of.Event","Notes","Source","Site","n1","n2","sub1","sub2","I1","I2","ind1_error","ind1_error_type","ind2_error","ind2_error_type","P1","P2","PltSz","PltSz..units.","T1","T1m","T2","T2m","SppR1","SppR1.Error","SppR1.Error.Type","SppR2","SppR2.Error","SppR2.Error.Type","Shan1","Shan1.Error","Shan1.Error.Type","Shan2","Shan2.Error","Shan2.Error.Type","Simps1","Simps1.Error","Simps1.Error.Type","Simps2","Simps2.Error","Simps2.Error.Type","Even1","Even1.Error","Even1.Error.Type","Even2","Even2.Error","Even2.Error.Type","event_category","expected_change","event_notes","SppR1.SD","SppR2.SD","Shan1.SD","Shan2.SD","Simps1.SD","Simps2.SD","Even1.SD","Even2.SD","PlotSize","PlotSizeUnits","id","taxa","samp_method","date1","date2"
"3401","JD","538","Jones and West, 2005","AH",6,"mm","small seagrass fish","seagrass","SE Australia","No",NA,"No",NA,NA,"Figure 3","St. Georges",12,12,0,0,218.3233402,128.1194811,"93.40673716","SE","37.35964243","SE",NA,NA,25,"m^2",1998,"6",1998,"10",6.299225009,0.718581479,"SE",8.173604972,0.979881616,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2.48923926201198,3.39440948862939,NA,NA,NA,NA,NA,NA,25,"m^2",3401,"fish","Trwl",1998-06-01,1998-10-01
"3402","JD","538","Jones and West, 2005","AH",6,"mm","small seagrass fish","seagrass","SE Australia","No",NA,"No",NA,NA,"Figure 3","St. Georges",12,12,0,0,128.1194811,209.3339147,"37.35964243","SE","70.32813692","SE",NA,NA,25,"m^2",1998,"10",1999,"2",8.173604972,0.979881616,"SE",8.567666571,0.805526933,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",3.39440948862939,2.79042714964226,NA,NA,NA,NA,NA,NA,25,"m^2",3402,"fish","Trwl",1998-10-01,1999-02-01
"3403","JD","538","Jones and West, 2005","AH",6,"mm","small seagrass fish","seagrass","SE Australia","No",NA,"No",NA,NA,"Figure 3","St. Georges",12,12,0,0,209.3339147,83.96380682,"70.32813692","SE","27.4741088","SE",NA,NA,25,"m^2",1999,"2",1999,"4",8.567666571,0.805526933,"SE",6.566285709,0.413857433,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2.79042714964226,1.43364420209207,NA,NA,NA,NA,NA,NA,25,"m^2",3403,"fish","Trwl",1999-02-01,1999-04-01
"3404","JD","538","Jones and West, 2005","AH",6,"mm","small seagrass fish","seagrass","SE Australia","No",NA,"No",NA,NA,"Figure 3","St. Georges",12,12,0,0,83.96380682,26.72408154,"27.4741088","SE","5.494385697","SE",NA,NA,25,"m^2",1999,"4",1999,"6",6.566285709,0.413857433,"SE",4.02101978,0.653140501,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1.43364420209207,2.26254506442598,NA,NA,NA,NA,NA,NA,25,"m^2",3404,"fish","Trwl",1999-04-01,1999-06-01
"3405","JD","538","Jones and West, 2005","AH",6,"mm","small seagrass fish","seagrass","SE Australia","No",NA,"No",NA,NA,"Figure 3","St. Georges",12,12,0,0,26.72408154,36.51368146,"5.494385697","SE","8.791017115","SE",NA,NA,25,"m^2",1999,"6",1999,"10",4.02101978,0.653140501,"SE",6.287118062,0.58809007,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2.26254506442598,2.03720376133348,NA,NA,NA,NA,NA,NA,25,"m^2",3405,"fish","Trwl",1999-06-01,1999-10-01
"3406","JD","538","Jones and West, 2005","AH",6,"mm","small seagrass fish","seagrass","SE Australia","No",NA,"No",NA,NA,"Figure 3","St. Georges",12,12,0,0,36.51368146,49.59991279,"8.791017115","SE","10.98877139","SE",NA,NA,25,"m^2",1999,"10",2000,"2",6.287118062,0.58809007,"SE",5.940874023,0.914513865,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2.03720376133348,3.16796895681237,NA,NA,NA,NA,NA,NA,25,"m^2",3406,"fish","Trwl",1999-10-01,2000-02-01
"3407","JD","538","Jones and West, 2005","AH",6,"mm","small seagrass fish","seagrass","SE Australia","No",NA,"No",NA,NA,"Figure 3","St. Georges",12,12,0,0,49.59991279,58.29281587,"10.98877139","SE","12.08982885","SE",NA,NA,25,"m^2",2000,"2",2000,"4",5.940874023,0.914513865,"SE",7.815400441,0.762103024,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",3.16796895681237,2.64000231633977,NA,NA,NA,NA,NA,NA,25,"m^2",3407,"fish","Trwl",2000-02-01,2000-04-01
"3408","JD","538","Jones and West, 2005","AH",6,"mm","small seagrass fish","seagrass","SE Australia","No",NA,"No",NA,NA,"Figure 3","St. Georges",12,12,0,0,58.29281587,15.33413278,"12.08982885","SE","4.39768887","SE",NA,NA,25,"m^2",2000,"4",2000,"6",7.815400441,0.762103024,"SE",3.854476031,0.413881842,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2.64000231633977,1.43372875734839,NA,NA,NA,NA,NA,NA,25,"m^2",3408,"fish","Trwl",2000-04-01,2000-06-01
"3409","JD","538","Jones and West, 2005","AH",6,"mm","small seagrass fish","seagrass","SE Australia","No",NA,"No",NA,"Intermittently open to ocean","Figure 3","Lake Conjola",12,12,0,0,474.9107016,290.1214677,"138.460026","SE","73.079948","SE",NA,NA,25,"m^2",1997,"10",1998,"2",10.30417988,0.853080635,"SE",6.171956117,0.852885321,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2.95515800554624,2.95448141800338,NA,NA,NA,NA,NA,NA,25,"m^2",3409,"fish","Trwl",1997-10-01,1998-02-01
"3410","JD","538","Jones and West, 2005","AH",6,"mm","small seagrass fish","seagrass","SE Australia","No",NA,"No",NA,"Intermittently open to ocean","Figure 3","Lake Conjola",12,12,0,0,290.1214677,361.0986706,"73.079948","SE","119.2294668","SE",NA,NA,25,"m^2",1998,"2",1998,"4",6.171956117,0.852885321,"SE",6.479965541,0.940605507,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2.95448141800338,3.25835305600617,NA,NA,NA,NA,NA,NA,25,"m^2",3410,"fish","Trwl",1998-02-01,1998-04-01
"3411","JD","538","Jones and West, 2005","AH",6,"mm","small seagrass fish","seagrass","SE Australia","No",NA,"No",NA,"Intermittently open to ocean","Figure 3","Lake Conjola",12,12,0,0,361.0986706,260.9315434,"119.2294668","SE","123.0679323","SE",NA,NA,25,"m^2",1998,"4",1998,"6",6.479965541,0.940605507,"SE",4.163205374,0.831254349,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",3.25835305600617,2.87954953296118,NA,NA,NA,NA,NA,NA,25,"m^2",3411,"fish","Trwl",1998-04-01,1998-06-01
"3412","JD","538","Jones and West, 2005","AH",6,"mm","small seagrass fish","seagrass","SE Australia","No",NA,"No",NA,"Intermittently open to ocean","Figure 3","Lake Conjola",12,12,0,0,260.9315434,210.7562236,"123.0679323","SE","38.45729516","SE",NA,NA,25,"m^2",1998,"6",1998,"10",4.163205374,0.831254349,"SE",8.955808572,1.268756638,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2.87954953296118,4.39510191891255,NA,NA,NA,NA,NA,NA,25,"m^2",3412,"fish","Trwl",1998-06-01,1998-10-01
"3413","JD","538","Jones and West, 2005","AH",6,"mm","small seagrass fish","seagrass","SE Australia","No",NA,"No",NA,"Intermittently open to ocean","Figure 3","Lake Conjola",12,12,0,0,210.7562236,314.4292003,"38.45729516","SE","53.84174249","SE",NA,NA,25,"m^2",1998,"10",1999,"2",8.955808572,1.268756638,"SE",8.870432149,1.246735038,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4.39510191891255,4.31881685878463,NA,NA,NA,NA,NA,NA,25,"m^2",3413,"fish","Trwl",1998-10-01,1999-02-01
"3414","JD","538","Jones and West, 2005","AH",6,"mm","small seagrass fish","seagrass","SE Australia","No",NA,"No",NA,"Intermittently open to ocean","Figure 3","Lake Conjola",12,12,0,0,314.4292003,448.8672485,"53.84174249","SE","86.53369308","SE",NA,NA,25,"m^2",1999,"2",1999,"4",8.870432149,1.246735038,"SE",8.60976184,1.006206436,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4.31881685878463,3.4856013401096,NA,NA,NA,NA,NA,NA,25,"m^2",3414,"fish","Trwl",1999-02-01,1999-04-01
"3415","JD","538","Jones and West, 2005","AH",6,"mm","small seagrass fish","seagrass","SE Australia","No",NA,"No",NA,"Intermittently open to ocean","Figure 3","Lake Conjola",12,12,0,0,448.8672485,110.2297181,"86.53369308","SE","30.76889467","SE",NA,NA,25,"m^2",1999,"4",1999,"6",8.60976184,1.006206436,"SE",4.411644174,0.612552033,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",3.4856013401096,2.12194248687122,NA,NA,NA,NA,NA,NA,25,"m^2",3415,"fish","Trwl",1999-04-01,1999-06-01
"3416","JD","538","Jones and West, 2005","AH",6,"mm","small seagrass fish","seagrass","SE Australia","No",NA,"No",NA,"Intermittently open to ocean","Figure 3","Lake Conjola",12,12,0,0,110.2297181,131.2112904,"30.76889467","SE","30.76507149","SE",NA,NA,25,"m^2",1999,"6",1999,"10",4.411644174,0.612552033,"SE",9.685548718,0.896879692,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2.12194248687122,3.10688238964145,NA,NA,NA,NA,NA,NA,25,"m^2",3416,"fish","Trwl",1999-06-01,1999-10-01
"3417","JD","538","Jones and West, 2005","AH",6,"mm","small seagrass fish","seagrass","SE Australia","No",NA,"No",NA,"Intermittently open to ocean","Figure 3","Lake Conjola",12,12,0,0,131.2112904,79.1090915,"30.76507149","SE","17.31132642","SE",NA,NA,25,"m^2",1999,"10",2000,"2",9.685548718,0.896879692,"SE",8.243817542,0.875004578,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",3.10688238964145,3.03110477190273,NA,NA,NA,NA,NA,NA,25,"m^2",3417,"fish","Trwl",1999-10-01,2000-02-01
"3418","JD","538","Jones and West, 2005","AH",6,"mm","small seagrass fish","seagrass","SE Australia","No",NA,"No",NA,"Intermittently open to ocean","Figure 3","Lake Conjola",12,12,0,0,79.1090915,198.1741619,"17.31132642","SE","55.76479841","SE",NA,NA,25,"m^2",2000,"2",2000,"4",8.243817542,0.875004578,"SE",8.880417552,1.487190398,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",3.03110477190273,5.15177865972916,NA,NA,NA,NA,NA,NA,25,"m^2",3418,"fish","Trwl",2000-02-01,2000-04-01
"3419","JD","538","Jones and West, 2005","AH",6,"mm","small seagrass fish","seagrass","SE Australia","No",NA,"No",NA,"Intermittently open to ocean","Figure 3","Lake Conjola",12,12,0,0,198.1741619,171.07169,"55.76479841","SE","69.230013","SE",NA,NA,25,"m^2",2000,"4",2000,"6",8.880417552,1.487190398,"SE",5.316458478,0.918779221,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",5.15177865972916,3.18274458342111,NA,NA,NA,NA,NA,NA,25,"m^2",3419,"fish","Trwl",2000-04-01,2000-06-01
"3420","JD","538","Jones and West, 2005","AH",6,"mm","small seagrass fish","seagrass","SE Australia","No",NA,"No",NA,"Intermittently open to ocean","Figure 3","Burrill Lake",12,12,0,0,189.0749846,154.5405655,"98.34818685","SE","50.14213276","SE",NA,NA,25,"m^2",1997,"10",1998,"2",7.167198275,0.892603218,"SE",7.973734386,0.683440546,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",3.09206824915096,2.36750749924923,NA,NA,NA,NA,NA,NA,25,"m^2",3420,"fish","Trwl",1997-10-01,1998-02-01
"3421","JD","538","Jones and West, 2005","AH",6,"mm","small seagrass fish","seagrass","SE Australia","No",NA,"No",NA,"Intermittently open to ocean","Figure 3","Burrill Lake",12,12,0,0,154.5405655,66.00722188,"50.14213276","SE","15.43100799","SE",NA,NA,25,"m^2",1998,"2",1998,"4",7.973734386,0.683440546,"SE",6.679983606,0.630053992,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2.36750749924923,2.18257105131119,NA,NA,NA,NA,NA,NA,25,"m^2",3421,"fish","Trwl",1998-02-01,1998-04-01
"3422","JD","538","Jones and West, 2005","AH",6,"mm","small seagrass fish","seagrass","SE Australia","No",NA,"No",NA,"Intermittently open to ocean","Figure 3","Burrill Lake",12,12,0,0,66.00722188,459.5728334,"15.43100799","SE","185.1298402","SE",NA,NA,25,"m^2",1998,"4",1998,"6",6.679983606,0.630053992,"SE",7.564888897,0.683547462,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2.18257105131119,2.36787786713751,NA,NA,NA,NA,NA,NA,25,"m^2",3422,"fish","Trwl",1998-04-01,1998-06-01
"3423","JD","538","Jones and West, 2005","AH",6,"mm","small seagrass fish","seagrass","SE Australia","No",NA,"No",NA,"Intermittently open to ocean","Figure 3","Burrill Lake",12,12,0,0,459.5728334,266.909957,"185.1298402","SE","142.7012907","SE",NA,NA,25,"m^2",1998,"6",1998,"10",7.564888897,0.683547462,"SE",9.029348349,1.076569433,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2.36787786713751,3.72934591166324,NA,NA,NA,NA,NA,NA,25,"m^2",3423,"fish","Trwl",1998-06-01,1998-10-01
"3424","JD","538","Jones and West, 2005","AH",6,"mm","small seagrass fish","seagrass","SE Australia","No",NA,"No",NA,"Intermittently open to ocean","Figure 3","Burrill Lake",12,12,0,0,266.909957,168.7346343,"142.7012907","SE","94.49523663","SE",NA,NA,25,"m^2",1998,"10",1999,"2",9.029348349,1.076569433,"SE",7.393823839,0.550936403,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",3.72934591166324,1.90849968347048,NA,NA,NA,NA,NA,NA,25,"m^2",3424,"fish","Trwl",1998-10-01,1999-02-01
"3425","JD","538","Jones and West, 2005","AH",6,"mm","small seagrass fish","seagrass","SE Australia","No",NA,"No",NA,"Intermittently open to ocean","Figure 3","Burrill Lake",12,12,0,0,168.7346343,236.409035,"94.49523663","SE","98.35202827","SE",NA,NA,25,"m^2",1999,"2",1999,"4",7.393823839,0.550936403,"SE",5.074965698,0.840606568,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1.90849968347048,2.9119465699042,NA,NA,NA,NA,NA,NA,25,"m^2",3425,"fish","Trwl",1999-02-01,1999-04-01
"3426","JD","538","Jones and West, 2005","AH",6,"mm","small seagrass fish","seagrass","SE Australia","No",NA,"No",NA,"Intermittently open to ocean","Figure 3","Burrill Lake",12,12,0,0,236.409035,16.74477566,"98.35202827","SE","5.785187462","SE",NA,NA,25,"m^2",1999,"4",1999,"6",5.074965698,0.840606568,"SE",4.410734332,0.919296495,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2.9119465699042,3.18453647311998,NA,NA,NA,NA,NA,NA,25,"m^2",3426,"fish","Trwl",1999-04-01,1999-06-01
"3427","JD","538","Jones and West, 2005","AH",6,"mm","small seagrass fish","seagrass","SE Australia","No",NA,"No",NA,"Intermittently open to ocean","Figure 3","Burrill Lake",12,12,0,0,16.74477566,20.77827289,"5.785187462","SE","7.709741856","SE",NA,NA,25,"m^2",1999,"6",1999,"10",4.410734332,0.919296495,"SE",5.7176001,1.024038205,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",3.18453647311998,3.54737239990327,NA,NA,NA,NA,NA,NA,25,"m^2",3427,"fish","Trwl",1999-06-01,1999-10-01
"3428","JD","538","Jones and West, 2005","AH",6,"mm","small seagrass fish","seagrass","SE Australia","No",NA,"No",NA,"Intermittently open to ocean","Figure 3","Burrill Lake",12,12,0,0,20.77827289,86.52043639,"7.709741856","SE","19.28395821","SE",NA,NA,25,"m^2",1999,"10",2000,"2",5.7176001,1.024038205,"SE",6.312835225,0.631978474,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",3.54737239990327,2.18923765251569,NA,NA,NA,NA,NA,NA,25,"m^2",3428,"fish","Trwl",1999-10-01,2000-02-01
"3429","JD","538","Jones and West, 2005","AH",6,"mm","small seagrass fish","seagrass","SE Australia","No",NA,"No",NA,"Intermittently open to ocean","Figure 3","Burrill Lake",12,12,0,0,86.52043639,177.3279041,"19.28395821","SE","69.42224954","SE",NA,NA,25,"m^2",2000,"2",2000,"4",6.312835225,0.631978474,"SE",5.151481673,0.603467631,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2.18923765251569,2.09047319523045,NA,NA,NA,NA,NA,NA,25,"m^2",3429,"fish","Trwl",2000-02-01,2000-04-01
"3430","JD","538","Jones and West, 2005","AH",6,"mm","small seagrass fish","seagrass","SE Australia","No",NA,"No",NA,"Intermittently open to ocean","Figure 3","Burrill Lake",12,12,0,0,177.3279041,21.30070682,"69.42224954","SE","9.638137677","SE",NA,NA,25,"m^2",2000,"4",2000,"6",5.151481673,0.603467631,"SE",3.83167911,0.760312907,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2.09047319523045,2.63380116914878,NA,NA,NA,NA,NA,NA,25,"m^2",3430,"fish","Trwl",2000-04-01,2000-06-01
"3431","JD","538","Jones and West, 2005","AH",6,"mm","small seagrass fish","seagrass","SE Australia","Yes","Artifical opening of lagoon entrance, Artifical opening of lagoon entrance","No","1998, 1999","Mostly closed off from ocean","Figure 3","Coila Lake",12,12,0,0,892.0994576,526.6972979,"96.95290859","SE","105.268687","SE",NA,NA,25,"m^2",1997,"10",1998,"2",4.241760737,0.497067541,"SE",2.728627105,0.471251813,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tidal restoration","Positive","",1.72189247161065,1.6324641665499,NA,NA,NA,NA,NA,NA,25,"m^2",3431,"fish","Trwl",1997-10-01,1998-02-01
"3432","JD","538","Jones and West, 2005","AH",6,"mm","small seagrass fish","seagrass","SE Australia","Yes","Artifical opening of lagoon entrance, Artifical opening of lagoon entrance","No","1998, 1999","Mostly closed off from ocean","Figure 3","Coila Lake",12,12,0,0,526.6972979,324.7410995,"105.268687","SE","60.93629915","SE",NA,NA,25,"m^2",1998,"2",1998,"4",2.728627105,0.471251813,"SE",4.539153686,0.549546572,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tidal restoration","Positive","",1.6324641665499,1.90368516765862,NA,NA,NA,NA,NA,NA,25,"m^2",3432,"fish","Trwl",1998-02-01,1998-04-01
"3433","JD","538","Jones and West, 2005","AH",6,"mm","small seagrass fish","seagrass","SE Australia","Yes","Artifical opening of lagoon entrance, Artifical opening of lagoon entrance","No","1998, 1999","Mostly closed off from ocean","Figure 3","Coila Lake",12,12,0,0,324.7410995,158.7793941,"60.93629915","SE","52.63710806","SE",NA,NA,25,"m^2",1998,"4",1998,"6",4.539153686,0.549546572,"SE",2.057841963,0.235731853,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tidal restoration","Positive","",1.90368516765862,0.816599092716716,NA,NA,NA,NA,NA,NA,25,"m^2",3433,"fish","Trwl",1998-04-01,1998-06-01
"3434","JD","538","Jones and West, 2005","AH",6,"mm","small seagrass fish","seagrass","SE Australia","Yes","Artifical opening of lagoon entrance, Artifical opening of lagoon entrance","No","1998, 1999","Mostly closed off from ocean","Figure 3","Coila Lake",12,12,0,0,158.7793941,73.16115691,"52.63710806","SE","16.62049861","SE",NA,NA,25,"m^2",1998,"6",1998,"10",2.057841963,0.235731853,"SE",5.883796431,0.837121776,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tidal restoration","Positive","",0.816599092716716,2.89987489630859,NA,NA,NA,NA,NA,NA,25,"m^2",3434,"fish","Trwl",1998-06-01,1998-10-01
"3435","JD","538","Jones and West, 2005","AH",6,"mm","small seagrass fish","seagrass","SE Australia","Yes","Artifical opening of lagoon entrance, Artifical opening of lagoon entrance","No","1998, 1999","Mostly closed off from ocean","Figure 3","Coila Lake",12,12,0,0,73.16115691,314.4071967,"16.62049861","SE","108.033241","SE",NA,NA,25,"m^2",1998,"10",1999,"2",5.883796431,0.837121776,"SE",5.652584978,0.732446238,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tidal restoration","Positive","",2.89987489630859,2.53726819605737,NA,NA,NA,NA,NA,NA,25,"m^2",3435,"fish","Trwl",1998-10-01,1999-02-01
"3436","JD","538","Jones and West, 2005","AH",6,"mm","small seagrass fish","seagrass","SE Australia","Yes","Artifical opening of lagoon entrance, Artifical opening of lagoon entrance","No","1998, 1999","Mostly closed off from ocean","Figure 3","Coila Lake",12,12,0,0,314.4071967,550.1241285,"108.033241","SE","263.1523656","SE",NA,NA,25,"m^2",1999,"2",1999,"4",5.652584978,0.732446238,"SE",4.924305985,0.36629375,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tidal restoration","Positive","",2.53726819605737,1.26887877098986,NA,NA,NA,NA,NA,NA,25,"m^2",3436,"fish","Trwl",1999-02-01,1999-04-01
"3437","JD","538","Jones and West, 2005","AH",6,"mm","small seagrass fish","seagrass","SE Australia","Yes","Artifical opening of lagoon entrance, Artifical opening of lagoon entrance","No","1998, 1999","Mostly closed off from ocean","Figure 3","Coila Lake",12,12,0,0,550.1241285,284.4283732,"263.1523656","SE","96.9639668","SE",NA,NA,25,"m^2",1999,"4",1999,"6",4.924305985,0.36629375,"SE",2.574333102,0.31388535,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tidal restoration","Positive","",1.26887877098986,1.08733074790308,NA,NA,NA,NA,NA,NA,25,"m^2",3437,"fish","Trwl",1999-04-01,1999-06-01
"3438","JD","538","Jones and West, 2005","AH",6,"mm","small seagrass fish","seagrass","SE Australia","Yes","Artifical opening of lagoon entrance, Artifical opening of lagoon entrance","No","1998, 1999","Mostly closed off from ocean","Figure 3","Coila Lake",12,12,0,0,284.4283732,137.8683077,"96.9639668","SE","19.39611083","SE",NA,NA,25,"m^2",1999,"6",1999,"10",2.574333102,0.31388535,"SE",5.771245507,0.314167875,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tidal restoration","Positive","",1.08733074790308,1.0883094432119,NA,NA,NA,NA,NA,NA,25,"m^2",3438,"fish","Trwl",1999-06-01,1999-10-01
"3439","JD","538","Jones and West, 2005","AH",6,"mm","small seagrass fish","seagrass","SE Australia","Yes","Artifical opening of lagoon entrance, Artifical opening of lagoon entrance","No","1998, 1999","Mostly closed off from ocean","Figure 3","Coila Lake",12,12,0,0,137.8683077,91.05335036,"19.39611083","SE","55.38507473","SE",NA,NA,25,"m^2",1999,"10",2000,"2",5.771245507,0.314167875,"SE",4.468169263,0.601178029,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tidal restoration","Positive","",1.0883094432119,2.08254178124423,NA,NA,NA,NA,NA,NA,25,"m^2",3439,"fish","Trwl",1999-10-01,2000-02-01
"3440","JD","538","Jones and West, 2005","AH",6,"mm","small seagrass fish","seagrass","SE Australia","Yes","Artifical opening of lagoon entrance, Artifical opening of lagoon entrance","No","1998, 1999","Mostly closed off from ocean","Figure 3","Coila Lake",12,12,0,0,91.05335036,118.9864039,"55.38507473","SE","27.71188924","SE",NA,NA,25,"m^2",2000,"2",2000,"4",4.468169263,0.601178029,"SE",3.739607744,0.340407391,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tidal restoration","Positive","",2.08254178124423,1.17920579296793,NA,NA,NA,NA,NA,NA,25,"m^2",3440,"fish","Trwl",2000-02-01,2000-04-01
"3441","JD","538","Jones and West, 2005","AH",6,"mm","small seagrass fish","seagrass","SE Australia","Yes","Artifical opening of lagoon entrance, Artifical opening of lagoon entrance","No","1998, 1999","Mostly closed off from ocean","Figure 3","Coila Lake",12,12,0,0,118.9864039,44.46508645,"27.71188924","SE","13.82276997","SE",NA,NA,25,"m^2",2000,"4",2000,"6",3.739607744,0.340407391,"SE",1.310633789,0.157013306,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tidal restoration","Positive","",1.17920579296793,0.543910046912718,NA,NA,NA,NA,NA,NA,25,"m^2",3441,"fish","Trwl",2000-04-01,2000-06-01
"3442","JD","538","Jones and West, 2005","AH",6,"mm","small seagrass fish","seagrass","SE Australia","No",NA,"No",NA,"Intermittently open to ocean","Figure 3","Wallaga Lake",12,12,0,0,395.4527473,296.2351648,"97.79340659","SE","75.83516484","SE",NA,NA,25,"m^2",1997,"10",1998,"2",10.75275122,0.390312475,"SE",12.67033497,1.321471604,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1.35208207505591,4.57771191777508,NA,NA,NA,NA,NA,NA,25,"m^2",3442,"fish","Trwl",1997-10-01,1998-02-01
