"id","x","y","location_key","QC","Study.ID","Reference","Collector","coral","plant","algae","fish","inverts","mobile.inverts","sessile.inverts","marine.mammals","phytoplankton","zooplankton","mesh.size","mesh.size.units","Descriptor.of.Taxa.Sampled","Sys","Lat","Long","Loc","Event.","Event.type","A.priori.","Year.of.Event","Notes","Vis","Trwl","Line","Drdg","Trp","Source","Site","SiSz","SiSz..units.","PltSz","PltSz..units.","Expected.Change.Direction","Event.Notes","Year","SiteSize","SiteSizeUnits","PlotSize","PlotSizeUnits","Taxa","n1","sub1","I1","ind1_error","ind1_error_type","P1","T1","T1m","SppR1","SppR1.Error","SppR1.Error.Type","Shan1","Shan1.Error","Shan1.Error.Type","Simps1","Simps1.Error","Simps1.Error.Type","Even1","Even1.Error","Even1.Error.Type","SppR1.SD","Shan1.SD","Simps1.SD","Even1.SD","n2","sub2","I2","ind2_error","ind2_error_type","P2","T2","T2m","SppR2","SppR2.Error","SppR2.Error.Type","Shan2","Shan2.Error","Shan2.Error.Type","Simps2","Simps2.Error","Simps2.Error.Type","Even2","Even2.Error","Even2.Error.Type","Event.type.2","SppR2.SD","Shan2.SD","Simps2.SD","Even2.SD","Duration","yi.SppR.MD","vi.SppR.MD","yi.SppR.SMD","vi.SppR.SMD","yi.SppR.ROM","vi.SppR.ROM","yi.SppR.SMDH","vi.SppR.SMDH","yi.Shan.MD","vi.Shan.MD","yi.Shan.SMD","vi.Shan.SMD","yi.Shan.ROM","vi.Shan.ROM","yi.Shan.SMDH","vi.Shan.SMDH","yi.Even.MD","vi.Even.MD","yi.Even.SMD","vi.Even.SMD","yi.Even.ROM","vi.Even.ROM","yi.Even.SMDH","vi.Even.SMDH","rich_ROM_uw","rich_ROM_w","shan_ROM_uw","shan_ROM_w","rich_SMD_uw","rich_SMD_w","shan_SMD_uw","shan_SMD_w","Study.ID.y","Reference.y","Site.y","Shape","Source.y","Checked","Notes.y","mean_imps","raster_vel","raster_lin","mean_invs"
"361",11.80253313,79.0446941,"334_CENTR","JD",334,"Kedra et al. 2010","JD",0,0,0,0,1,1,1,0,0,0,NA,NA,"benthic macrofauna, e.g., worms, molluscs","subtidal mudflat",79,12,"Kongsfjorden, Norway",NA,NA,NA,NA,"What counts as an event? Resampling was done in 2006 to look for evidence of a change in community composition either 'natural' or climate driven. 1997 was used as the 'start' year because it looks like values for richness and Shannon were taken as the average of samples from 1997 and 1998. See data acquisition protocol. 1997/1998 data consists of 24 stations sampled with 3 replicate Van Veen grabs each. This is why n is so large for 1997.",0,0,0,1,0,"Figure 4","CENTR",NA,NA,0.1,"m^2",NA,NA,NA,NA,NA,0.1,"m^2","Coral",27,1,483.8724967,85.15226923,"95% CI",NA,1997,6,32.22006176,4.566901642,"95% CI",2.25,0.147058824,"95% CI",NA,NA,NA,NA,NA,NA,12.1073046078271,0.389867379902035,NA,NA,16,1,"531.1292807",102.1211044,"95% CI",NA,2006,6,38.10964561,8.188927082,"95% CI",2.573529412,0.294117647,"95% CI",NA,NA,NA,NA,NA,NA,NA,16.7120960857143,0.600240095918367,NA,NA,9,5.88958385,22.8850263853643,0.413844677483521,0.101528518631007,0.167878121139605,0.017248822657426,0.396168091919716,0.112270590648102,0.323529412,0.0281475135342252,0.664781890059144,0.104675815657393,0.134348052622507,0.00451194443967868,0.627475918757822,0.119236302998358,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,334,"Kedra et al. 2010","CENTR","point","Figure 1 + webplot digitizer","Using google maps","These were the 2006 points, they were a bit different from the 1997 year sampling locations. If we think these are close enough we could ignore these data",2.72734489420222,19.9937436722888,0.188267281111672,NA
"361",11.7256145,79.06124518,"334_CENTR","JD",334,"Kedra et al. 2010","JD",0,0,0,0,1,1,1,0,0,0,NA,NA,"benthic macrofauna, e.g., worms, molluscs","subtidal mudflat",79,12,"Kongsfjorden, Norway",NA,NA,NA,NA,"What counts as an event? Resampling was done in 2006 to look for evidence of a change in community composition either 'natural' or climate driven. 1997 was used as the 'start' year because it looks like values for richness and Shannon were taken as the average of samples from 1997 and 1998. See data acquisition protocol. 1997/1998 data consists of 24 stations sampled with 3 replicate Van Veen grabs each. This is why n is so large for 1997.",0,0,0,1,0,"Figure 4","CENTR",NA,NA,0.1,"m^2",NA,NA,NA,NA,NA,0.1,"m^2","Coral",27,1,483.8724967,85.15226923,"95% CI",NA,1997,6,32.22006176,4.566901642,"95% CI",2.25,0.147058824,"95% CI",NA,NA,NA,NA,NA,NA,12.1073046078271,0.389867379902035,NA,NA,16,1,"531.1292807",102.1211044,"95% CI",NA,2006,6,38.10964561,8.188927082,"95% CI",2.573529412,0.294117647,"95% CI",NA,NA,NA,NA,NA,NA,NA,16.7120960857143,0.600240095918367,NA,NA,9,5.88958385,22.8850263853643,0.413844677483521,0.101528518631007,0.167878121139605,0.017248822657426,0.396168091919716,0.112270590648102,0.323529412,0.0281475135342252,0.664781890059144,0.104675815657393,0.134348052622507,0.00451194443967868,0.627475918757822,0.119236302998358,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,334,"Kedra et al. 2010","CENTR","point","Figure 1 + webplot digitizer","Using google maps","These were the 2006 points, they were a bit different from the 1997 year sampling locations. If we think these are close enough we could ignore these data",2.72734489420222,19.9937436722888,0.188267281111672,NA
"361",11.63428687,79.03020804,"334_CENTR","JD",334,"Kedra et al. 2010","JD",0,0,0,0,1,1,1,0,0,0,NA,NA,"benthic macrofauna, e.g., worms, molluscs","subtidal mudflat",79,12,"Kongsfjorden, Norway",NA,NA,NA,NA,"What counts as an event? Resampling was done in 2006 to look for evidence of a change in community composition either 'natural' or climate driven. 1997 was used as the 'start' year because it looks like values for richness and Shannon were taken as the average of samples from 1997 and 1998. See data acquisition protocol. 1997/1998 data consists of 24 stations sampled with 3 replicate Van Veen grabs each. This is why n is so large for 1997.",0,0,0,1,0,"Figure 4","CENTR",NA,NA,0.1,"m^2",NA,NA,NA,NA,NA,0.1,"m^2","Coral",27,1,483.8724967,85.15226923,"95% CI",NA,1997,6,32.22006176,4.566901642,"95% CI",2.25,0.147058824,"95% CI",NA,NA,NA,NA,NA,NA,12.1073046078271,0.389867379902035,NA,NA,16,1,"531.1292807",102.1211044,"95% CI",NA,2006,6,38.10964561,8.188927082,"95% CI",2.573529412,0.294117647,"95% CI",NA,NA,NA,NA,NA,NA,NA,16.7120960857143,0.600240095918367,NA,NA,9,5.88958385,22.8850263853643,0.413844677483521,0.101528518631007,0.167878121139605,0.017248822657426,0.396168091919716,0.112270590648102,0.323529412,0.0281475135342252,0.664781890059144,0.104675815657393,0.134348052622507,0.00451194443967868,0.627475918757822,0.119236302998358,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,334,"Kedra et al. 2010","CENTR","point","Figure 1 + webplot digitizer","Using google maps","These were the 2006 points, they were a bit different from the 1997 year sampling locations. If we think these are close enough we could ignore these data",2.72734489420222,19.9937436722888,0.188267281111672,NA
"362",-80.366392,25.026809,"714_restored","JD",714,"Hudson et al. 2007","JD",1,0,0,0,0,0,0,0,0,0,NA,NA,"scleractinian coral recruits","coral reef",25.026809,-80.366392,"Molasses Reef, Florida","Yes","vessel grounding, hurricane Georges, restoration","Yes","1984, 1998, 2002","Coral recruits - acceptable? Restored site. Reef stabilized, hurricane craters filled in, rebuilt reef topography.",1,0,0,0,0,"Table 3 + Table 5","restored",25,"m^2",1,"m^2",NA,NA,NA,25,"m^2",1,"m^2","Mixed",25,1,0.84547451,0.239478451,"SE",NA,2004,9,11,NA,NA,2.174,NA,NA,"0.138",NA,NA,0.907,NA,NA,NA,NA,NA,NA,20,1,"1.961770624",0.402414487,"SE",NA,2006,9,6,NA,NA,1.354,NA,NA,0.314,NA,NA,0.756,NA,NA,NA,NA,NA,NA,NA,2,-5,NA,NA,NA,-0.606135803570316,NA,NA,NA,-0.82,NA,NA,NA,-0.473505614208934,NA,NA,NA,-0.151,NA,NA,NA,-0.182101073935604,NA,NA,NA,1,0,1,0,0,0,0,0,714,"Hudson et al. 2007","restored","point","methods + google maps","Using google maps",NA,5.61487929026286,-1.35444321102406,-0.00214355689781421,NA
"363",-80.366392,25.026809,"714_unrestored","JD",714,"Hudson et al. 2007","JD",1,0,0,0,0,0,0,0,0,0,NA,NA,"scleractinian coral recruits","coral reef",25.026809,-80.366392,"Molasses Reef, Florida","Yes","vessel grounding, Hurricane Georges","Yes","1984, 1998","Coral recruits - acceptable? Unrestored site - M/V Wellwood grounding 1984, hurricane Georges 1998",1,0,0,0,0,"Table 3 + Table 5","unrestored",25,"m^2",1,"m^2","Negative","",NA,25,"m^2",1,"m^2","Mixed",25,1,1.330010834,0.3891666,"SE",NA,2004,9,6,NA,NA,1.18,NA,NA,"0.396",NA,NA,0.659,NA,NA,NA,NA,NA,NA,20,1,"3.742454728",0.945674044,"SE",NA,2006,9,4,NA,NA,1.839,NA,NA,0.356,NA,NA,0.822,NA,NA,"Multiple",NA,NA,NA,NA,2,-2,NA,NA,NA,-0.405465108108164,NA,NA,NA,0.659,NA,NA,NA,0.443707507144611,NA,NA,NA,0.163,NA,NA,NA,0.221016860553673,NA,NA,NA,1,0,1,0,0,0,0,0,714,"Hudson et al. 2007","unrestored","point","methods + google maps","Using google maps",NA,5.61487929026286,-1.35444321102406,-0.00214355689781421,NA
"364",-80.366392,25.026809,"714_reference","JD",714,"Hudson et al. 2007","JD",1,0,0,0,0,0,0,0,0,0,NA,NA,"scleractinian coral recruits","coral reef",25.026809,-80.366392,"Molasses Reef, Florida",NA,"hurricane Georges",NA,"1998","Coral recruits - acceptable? Reference site",1,0,0,0,0,"Table 3 + Table 5","reference",25,"m^2",1,"m^2",NA,NA,1998,25,"m^2",1,"m^2","Mixed",25,1,1.331802875,0.340540541,"SE",NA,2004,9,7,NA,NA,1.547,NA,NA,"0.269",NA,NA,0.795,NA,NA,NA,NA,NA,NA,20,1,"2.45472837",0.482897384,"SE",NA,2006,9,5,NA,NA,1.12,NA,NA,0.424,NA,NA,0.696,NA,NA,NA,NA,NA,NA,NA,2,-2,NA,NA,NA,-0.336472236621213,NA,NA,NA,-0.427,NA,NA,NA,-0.322988886283926,NA,NA,NA,-0.0990000000000001,NA,NA,NA,-0.132992454319912,NA,NA,NA,1,0,1,0,0,0,0,0,714,"Hudson et al. 2007","reference","point","methods + google maps","Using google maps",NA,5.61487929026286,-1.35444321102406,-0.00214355689781421,NA
"365",120.2481065,36.15984683,"154_bay",NA,154,"Song et al. 2012","JD",0,0,0,0,1,1,0,0,0,1,77,"<c2><b5>m","small jellyfish","pelagic",36.147273,120.245733,"Jiaozhou Bay",NA,NA,NA,NA,"Assumed same number of quarterly samples used to get species totals (4 samples per year * 10 stations)",0,1,0,0,0,"Text","bay",902718.6,"cm^3",7522.655,"cm^3",NA,NA,NA,0.9027186,"m^3",0.007522655,"m^3","Coral",40,1,13.60215036,NA,NA,NA,1991,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,1,"214.1850963",NA,NA,NA,1998,3,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,15,NA,NA,NA,1.05605267424931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,154,"Song et al. 2012","bay","point","Figure 1 + webplot digitizer","Using google maps",NA,8.24686885197957,15.5775225636089,0.08252937023965,682599.909049479
"365",120.3281485,36.15547046,"154_bay",NA,154,"Song et al. 2012","JD",0,0,0,0,1,1,0,0,0,1,77,"<c2><b5>m","small jellyfish","pelagic",36.147273,120.245733,"Jiaozhou Bay",NA,NA,NA,NA,"Assumed same number of quarterly samples used to get species totals (4 samples per year * 10 stations)",0,1,0,0,0,"Text","bay",902718.6,"cm^3",7522.655,"cm^3",NA,NA,NA,0.9027186,"m^3",0.007522655,"m^3","Coral",40,1,13.60215036,NA,NA,NA,1991,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,1,"214.1850963",NA,NA,NA,1998,3,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,15,NA,NA,NA,1.05605267424931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,154,"Song et al. 2012","bay","point","Figure 1 + webplot digitizer","Using google maps",NA,8.24686885197957,15.5775225636089,0.08252937023965,682599.909049479
"365",120.1747843,36.10645514,"154_bay",NA,154,"Song et al. 2012","JD",0,0,0,0,1,1,0,0,0,1,77,"<c2><b5>m","small jellyfish","pelagic",36.147273,120.245733,"Jiaozhou Bay",NA,NA,NA,NA,"Assumed same number of quarterly samples used to get species totals (4 samples per year * 10 stations)",0,1,0,0,0,"Text","bay",902718.6,"cm^3",7522.655,"cm^3",NA,NA,NA,0.9027186,"m^3",0.007522655,"m^3","Coral",40,1,13.60215036,NA,NA,NA,1991,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,1,"214.1850963",NA,NA,NA,1998,3,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,15,NA,NA,NA,1.05605267424931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,154,"Song et al. 2012","bay","point","Figure 1 + webplot digitizer","Using google maps",NA,8.24686885197957,15.5775225636089,0.08252937023965,682599.909049479
"365",120.2482274,36.1012035,"154_bay",NA,154,"Song et al. 2012","JD",0,0,0,0,1,1,0,0,0,1,77,"<c2><b5>m","small jellyfish","pelagic",36.147273,120.245733,"Jiaozhou Bay",NA,NA,NA,NA,"Assumed same number of quarterly samples used to get species totals (4 samples per year * 10 stations)",0,1,0,0,0,"Text","bay",902718.6,"cm^3",7522.655,"cm^3",NA,NA,NA,0.9027186,"m^3",0.007522655,"m^3","Coral",40,1,13.60215036,NA,NA,NA,1991,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,1,"214.1850963",NA,NA,NA,1998,3,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,15,NA,NA,NA,1.05605267424931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,154,"Song et al. 2012","bay","point","Figure 1 + webplot digitizer","Using google maps",NA,8.24686885197957,15.5775225636089,0.08252937023965,682599.909049479
"365",120.1871027,36.13446389,"154_bay",NA,154,"Song et al. 2012","JD",0,0,0,0,1,1,0,0,0,1,77,"<c2><b5>m","small jellyfish","pelagic",36.147273,120.245733,"Jiaozhou Bay",NA,NA,NA,NA,"Assumed same number of quarterly samples used to get species totals (4 samples per year * 10 stations)",0,1,0,0,0,"Text","bay",902718.6,"cm^3",7522.655,"cm^3",NA,NA,NA,0.9027186,"m^3",0.007522655,"m^3","Coral",40,1,13.60215036,NA,NA,NA,1991,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,1,"214.1850963",NA,NA,NA,1998,3,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,15,NA,NA,NA,1.05605267424931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,154,"Song et al. 2012","bay","point","Figure 1 + webplot digitizer","Using google maps",NA,8.24686885197957,15.5775225636089,0.08252937023965,682599.909049479
"365",120.2911335,36.10032823,"154_bay",NA,154,"Song et al. 2012","JD",0,0,0,0,1,1,0,0,0,1,77,"<c2><b5>m","small jellyfish","pelagic",36.147273,120.245733,"Jiaozhou Bay",NA,NA,NA,NA,"Assumed same number of quarterly samples used to get species totals (4 samples per year * 10 stations)",0,1,0,0,0,"Text","bay",902718.6,"cm^3",7522.655,"cm^3",NA,NA,NA,0.9027186,"m^3",0.007522655,"m^3","Coral",40,1,13.60215036,NA,NA,NA,1991,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,1,"214.1850963",NA,NA,NA,1998,3,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,15,NA,NA,NA,1.05605267424931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,154,"Song et al. 2012","bay","point","Figure 1 + webplot digitizer","Using google maps",NA,8.24686885197957,15.5775225636089,0.08252937023965,682599.909049479
"365",120.2326195,36.06794311,"154_bay",NA,154,"Song et al. 2012","JD",0,0,0,0,1,1,0,0,0,1,77,"<c2><b5>m","small jellyfish","pelagic",36.147273,120.245733,"Jiaozhou Bay",NA,NA,NA,NA,"Assumed same number of quarterly samples used to get species totals (4 samples per year * 10 stations)",0,1,0,0,0,"Text","bay",902718.6,"cm^3",7522.655,"cm^3",NA,NA,NA,0.9027186,"m^3",0.007522655,"m^3","Coral",40,1,13.60215036,NA,NA,NA,1991,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,1,"214.1850963",NA,NA,NA,1998,3,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,15,NA,NA,NA,1.05605267424931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,154,"Song et al. 2012","bay","point","Figure 1 + webplot digitizer","Using google maps",NA,8.24686885197957,15.5775225636089,0.08252937023965,682599.909049479
"365",120.2326809,36.03818381,"154_bay",NA,154,"Song et al. 2012","JD",0,0,0,0,1,1,0,0,0,1,77,"<c2><b5>m","small jellyfish","pelagic",36.147273,120.245733,"Jiaozhou Bay",NA,NA,NA,NA,"Assumed same number of quarterly samples used to get species totals (4 samples per year * 10 stations)",0,1,0,0,0,"Text","bay",902718.6,"cm^3",7522.655,"cm^3",NA,NA,NA,0.9027186,"m^3",0.007522655,"m^3","Coral",40,1,13.60215036,NA,NA,NA,1991,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,1,"214.1850963",NA,NA,NA,1998,3,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,15,NA,NA,NA,1.05605267424931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,154,"Song et al. 2012","bay","point","Figure 1 + webplot digitizer","Using google maps",NA,8.24686885197957,15.5775225636089,0.08252937023965,682599.909049479
"365",120.2855006,36.03118162,"154_bay",NA,154,"Song et al. 2012","JD",0,0,0,0,1,1,0,0,0,1,77,"<c2><b5>m","small jellyfish","pelagic",36.147273,120.245733,"Jiaozhou Bay",NA,NA,NA,NA,"Assumed same number of quarterly samples used to get species totals (4 samples per year * 10 stations)",0,1,0,0,0,"Text","bay",902718.6,"cm^3",7522.655,"cm^3",NA,NA,NA,0.9027186,"m^3",0.007522655,"m^3","Coral",40,1,13.60215036,NA,NA,NA,1991,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,1,"214.1850963",NA,NA,NA,1998,3,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,15,NA,NA,NA,1.05605267424931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,154,"Song et al. 2012","bay","point","Figure 1 + webplot digitizer","Using google maps",NA,8.24686885197957,15.5775225636089,0.08252937023965,682599.909049479
"365",120.4233868,35.98391685,"154_bay",NA,154,"Song et al. 2012","JD",0,0,0,0,1,1,0,0,0,1,77,"<c2><b5>m","small jellyfish","pelagic",36.147273,120.245733,"Jiaozhou Bay",NA,NA,NA,NA,"Assumed same number of quarterly samples used to get species totals (4 samples per year * 10 stations)",0,1,0,0,0,"Text","bay",902718.6,"cm^3",7522.655,"cm^3",NA,NA,NA,0.9027186,"m^3",0.007522655,"m^3","Coral",40,1,13.60215036,NA,NA,NA,1991,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,1,"214.1850963",NA,NA,NA,1998,3,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,15,NA,NA,NA,1.05605267424931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,154,"Song et al. 2012","bay","point","Figure 1 + webplot digitizer","Using google maps",NA,8.24686885197957,13.3503960109706,0.079722546301783,682599.909049479
"366",-1.151271252,54.61763066,"663_tees",NA,663,"Tapp et al. 1993","JD",0,0,0,0,1,1,1,0,0,0,NA,NA,"benthic fauna: polychaetes, molluscs","subtidal mudflat",54.62013937,-1.154335985,"Tees Estuary, UK","Yes","reduction in Biochemical Oxygen Demand (BOD)","Yes","1970","Have general expectation that estuary community health will improve. Unclear exactly when BOD of effluent was reduced, assuming 1970 based on introduction. There is also a general statement that conditions have improved since 1973, but there is no specific event. Individuals calculated by multiplying the averages in table 1 by the 30 plots sampled.",0,0,0,1,0,"Table 1","tees",NA,NA,3,"m^2","Positive","",1970,NA,NA,3,"m^2","Coral",30,1,2610,NA,NA,NA,1979,9,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,1,"6180",NA,NA,NA,1990,9,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restoration",NA,NA,NA,NA,11,33,NA,NA,NA,0.693147180559945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,663,"Tapp et al. 1993","tees","point","Figure 2 + ggmap + webplot digitizer","Using google maps",NA,8.95754815737406,NA,NA,96408.1885850694
"366",-1.151809643,54.61888502,"663_tees",NA,663,"Tapp et al. 1993","JD",0,0,0,0,1,1,1,0,0,0,NA,NA,"benthic fauna: polychaetes, molluscs","subtidal mudflat",54.62013937,-1.154335985,"Tees Estuary, UK","Yes","reduction in Biochemical Oxygen Demand (BOD)","Yes","1970","Have general expectation that estuary community health will improve. Unclear exactly when BOD of effluent was reduced, assuming 1970 based on introduction. There is also a general statement that conditions have improved since 1973, but there is no specific event. Individuals calculated by multiplying the averages in table 1 by the 30 plots sampled.",0,0,0,1,0,"Table 1","tees",NA,NA,3,"m^2","Positive","",1970,NA,NA,3,"m^2","Coral",30,1,2610,NA,NA,NA,1979,9,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,1,"6180",NA,NA,NA,1990,9,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restoration",NA,NA,NA,NA,11,33,NA,NA,NA,0.693147180559945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,663,"Tapp et al. 1993","tees","point","Figure 2 + ggmap + webplot digitizer","Using google maps",NA,8.95754815737406,NA,NA,96408.1885850694
"366",-1.151984698,54.62076655,"663_tees",NA,663,"Tapp et al. 1993","JD",0,0,0,0,1,1,1,0,0,0,NA,NA,"benthic fauna: polychaetes, molluscs","subtidal mudflat",54.62013937,-1.154335985,"Tees Estuary, UK","Yes","reduction in Biochemical Oxygen Demand (BOD)","Yes","1970","Have general expectation that estuary community health will improve. Unclear exactly when BOD of effluent was reduced, assuming 1970 based on introduction. There is also a general statement that conditions have improved since 1973, but there is no specific event. Individuals calculated by multiplying the averages in table 1 by the 30 plots sampled.",0,0,0,1,0,"Table 1","tees",NA,NA,3,"m^2","Positive","",1970,NA,NA,3,"m^2","Coral",30,1,2610,NA,NA,NA,1979,9,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,1,"6180",NA,NA,NA,1990,9,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restoration",NA,NA,NA,NA,11,33,NA,NA,NA,0.693147180559945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,663,"Tapp et al. 1993","tees","point","Figure 2 + ggmap + webplot digitizer","Using google maps",NA,8.95754815737406,NA,NA,96408.1885850694
"366",-1.151095252,54.61606272,"663_tees",NA,663,"Tapp et al. 1993","JD",0,0,0,0,1,1,1,0,0,0,NA,NA,"benthic fauna: polychaetes, molluscs","subtidal mudflat",54.62013937,-1.154335985,"Tees Estuary, UK","Yes","reduction in Biochemical Oxygen Demand (BOD)","Yes","1970","Have general expectation that estuary community health will improve. Unclear exactly when BOD of effluent was reduced, assuming 1970 based on introduction. There is also a general statement that conditions have improved since 1973, but there is no specific event. Individuals calculated by multiplying the averages in table 1 by the 30 plots sampled.",0,0,0,1,0,"Table 1","tees",NA,NA,3,"m^2","Positive","",1970,NA,NA,3,"m^2","Coral",30,1,2610,NA,NA,NA,1979,9,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,1,"6180",NA,NA,NA,1990,9,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restoration",NA,NA,NA,NA,11,33,NA,NA,NA,0.693147180559945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,663,"Tapp et al. 1993","tees","point","Figure 2 + ggmap + webplot digitizer","Using google maps",NA,8.95754815737406,NA,NA,96408.1885850694
