"QC","Study.ID","Reference","Collector","mesh.size","mesh.size.units","Descriptor.of.Taxa.Sampled","Sys","Loc","Event","Event.type","A.priori","Year.of.Event","Notes","Source","Site","PltSz","PltSz..units.","event_category","expected_change","event_notes","PlotSize","PlotSizeUnits","id","taxa","samp_method","n1","sub1","I1","P1","T1","T1m","SppR1","Shan1","Simps1","Even1","SppR1.SD","Shan1.SD","Simps1.SD","Even1.SD","Ind1.SD","n2","sub2","I2","P2","T2","T2m","SppR2","Shan2","Simps2","Even2","SppR2.SD","Shan2.SD","Simps2.SD","Even2.SD","Ind2.SD","Duration","yi_SppR_MD","vi_SppR_MD","yi_SppR_SMD","vi_SppR_SMD","yi_SppR_ROM","vi_SppR_ROM","yi_SppR_SMDH","vi_SppR_SMDH","yi_Shan_MD","vi_Shan_MD","yi_Shan_SMD","vi_Shan_SMD","yi_Shan_ROM","vi_Shan_ROM","yi_Shan_SMDH","vi_Shan_SMDH","yi_Even_MD","vi_Even_MD","yi_Even_SMD","vi_Even_SMD","yi_Even_ROM","vi_Even_ROM","yi_Even_SMDH","vi_Even_SMDH","temp_id","Scale","AbundUnitsOrig","study_sub_site","studyName","SiAreaCalc","SiLinearExtentUnits","site_id","mean_imps","mean_invs","mean_nuts","mean_pests","total_ltc","total_vocc","sliced_ltc","sliced_vocc"
NA,"Elahi_Tmob","Elahi, 2013","RE",NA,NA,"benthic invertebrate and fish consumers","rocky subtidal","San Juan Islands, Washington, United States","No","None","No",NA,NA,NA,"ON",NA,NA,NA,NA,NA,5,"m2",557,"Mixed","Vis",3,NA,5,NA,2008,3,3.33333333333333,1.05406250011455,NA,NA,NA,NA,NA,NA,NA,3,NA,7.66666666666667,NA,2012,3,3.66666666666667,1.18905607604567,NA,NA,NA,NA,NA,NA,NA,4,0.33333333333334,NA,NA,NA,0.0953101798043268,NA,NA,NA,0.13499357593112,NA,NA,NA,0.120508032573717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,539,"alpha","individualsPerSample","Elahi-Elahi_Tmob-ON","Elahi",15,"km","Elahi_Tmob_ON",4.33706665039062,406.465759277344,0.0661744674046834,0.00115828650693099,0.00536813880867306,1.13846746068275,0.595199028650914,183.571289762917
NA,"Elahi_Tmob","Elahi, 2013","RE",NA,NA,"benthic invertebrate and fish consumers","rocky subtidal","San Juan Islands, Washington, United States","No","None","No",NA,NA,NA,"ON",NA,NA,NA,NA,NA,5,"m2",558,"Mixed","Vis",3,NA,15,NA,2008,3,7,1.84139037484597,NA,NA,NA,NA,NA,NA,NA,3,NA,23,NA,2012,3,7,1.65022408762526,NA,NA,NA,NA,NA,NA,NA,4,0,NA,NA,NA,0,NA,NA,NA,-0.19116628722071,NA,NA,NA,-0.109609835400075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,555,"gamma","individualsPerSample","Elahi-Elahi_Tmob-ON","Elahi",15,"km","Elahi_Tmob_ON",4.33706665039062,406.465759277344,0.0661744674046834,0.00115828650693099,0.00536813880867306,1.13846746068275,0.595199028650914,183.571289762917
NA,"Elahi_Tmob","Elahi, 2013","RE",NA,NA,"benthic invertebrate and fish consumers","rocky subtidal","San Juan Islands, Washington, United States","No","None","No",NA,NA,NA,"PG",NA,NA,NA,NA,NA,5,"m2",559,"Mixed","Vis",3,NA,12,NA,2008,3,4.66666666666667,1.3115557689746,NA,NA,NA,NA,NA,NA,NA,3,NA,3.66666666666667,NA,2012,3,2.66666666666667,0.857371557916253,NA,NA,NA,NA,NA,NA,NA,4,-2,NA,NA,NA,-0.559615787935422,NA,NA,NA,-0.454184211058347,NA,NA,NA,-0.425097940314311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,571,"alpha","individualsPerSample","Elahi-Elahi_Tmob-PG","Elahi",15,"km","Elahi_Tmob_PG",3.92264312505722,2550.71643066406,0.162908263504505,0.00347985798725858,NA,NA,NA,NA
NA,"Elahi_Tmob","Elahi, 2013","RE",NA,NA,"benthic invertebrate and fish consumers","rocky subtidal","San Juan Islands, Washington, United States","No","None","No",NA,NA,NA,"PG",NA,NA,NA,NA,NA,5,"m2",560,"Mixed","Vis",3,NA,36,NA,2008,3,8,1.52748712579093,NA,NA,NA,NA,NA,NA,NA,3,NA,11,NA,2012,3,6,1.4205719259467,NA,NA,NA,NA,NA,NA,NA,4,-2,NA,NA,NA,-0.287682072451781,NA,NA,NA,-0.10691519984423,NA,NA,NA,-0.0725644284642352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,587,"gamma","individualsPerSample","Elahi-Elahi_Tmob-PG","Elahi",15,"km","Elahi_Tmob_PG",3.92264312505722,2550.71643066406,0.162908263504505,0.00347985798725858,NA,NA,NA,NA
NA,"Elahi_Tmob","Elahi, 2013","RE",NA,NA,"benthic invertebrate and fish consumers","rocky subtidal","San Juan Islands, Washington, United States","No","None","No",NA,NA,NA,"SC",NA,NA,NA,NA,NA,5,"m2",561,"Mixed","Vis",3,NA,2.66666666666667,NA,2008,3,2.33333333333333,0.693147180559945,NA,NA,NA,NA,NA,NA,NA,3,NA,3.66666666666667,NA,2012,3,2.66666666666667,0.899209000291469,NA,NA,NA,NA,NA,NA,NA,4,0.33333333333334,NA,NA,NA,0.133531392624525,NA,NA,NA,0.206061819731524,NA,NA,NA,0.260273129909802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,603,"alpha","individualsPerSample","Elahi-Elahi_Tmob-SC","Elahi",15,"km","Elahi_Tmob_SC",5.32299788792928,674.535847981771,0.101876106113195,0.00200479605700821,0.00536813880867306,1.13846746068275,0.595199028650914,183.571289762917
NA,"Elahi_Tmob","Elahi, 2013","RE",NA,NA,"benthic invertebrate and fish consumers","rocky subtidal","San Juan Islands, Washington, United States","No","None","No",NA,NA,NA,"SC",NA,NA,NA,NA,NA,5,"m2",562,"Mixed","Vis",3,NA,8,NA,2008,3,5,1.49417513828931,NA,NA,NA,NA,NA,NA,NA,3,NA,11,NA,2012,3,6,1.59416669911802,NA,NA,NA,NA,NA,NA,NA,4,1,NA,NA,NA,0.182321556793955,NA,NA,NA,0.0999915608287099,NA,NA,NA,0.0647768464098625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,619,"gamma","individualsPerSample","Elahi-Elahi_Tmob-SC","Elahi",15,"km","Elahi_Tmob_SC",5.32299788792928,674.535847981771,0.101876106113195,0.00200479605700821,0.00536813880867306,1.13846746068275,0.595199028650914,183.571289762917
NA,"FriedBeets08","Friedlander, 2008","RE",NA,NA,"fish","coral reef","Yawzi Point and Cocoloba Cay, St. John, US Virigin Islands","Yes","Hurricane (middle of time series)","Yes","1989",NA,"Figure 12A,B","Cocoloba",NA,NA,"Hurricane","Negative",NA,176.7145868,"m2",563,"fish","Vis",1,NA,56.4662,NA,1989,1,16.9891,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,129.1145,NA,1991,1,19.4736,NA,NA,NA,NA,NA,NA,NA,NA,2,2.4845,NA,NA,NA,0.136487740194067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,"gamma","individualsPerSample","FriedBeets08-FriedBeets08-Cocoloba","FriedBeets08",176.7145868,"km","FriedBeets08_Cocoloba",6.98818063735962,669.706832885742,0,0,0.0295116943003296,18.9411393517274,1.14816268285111,776.246962141252
NA,"FriedBeets08","Friedlander, 2008","RE",NA,NA,"fish","coral reef","Yawzi Point and Cocoloba Cay, St. John, US Virigin Islands","Yes","Hurricanes","Yes","1988 , 1989",NA,"Figure 12A,B","Yawzi",NA,NA,"Multiple","Uncertain",NA,176.7145868,"m2",564,"fish","Vis",1,NA,66.9523,NA,1988,12,17.0253,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,65.467,NA,1990,12,18.5505,NA,NA,NA,NA,NA,NA,NA,NA,2,1.5252,NA,NA,NA,0.0857962698423844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,661,"gamma","individualsPerSample","FriedBeets08-FriedBeets08-Yawzi","FriedBeets08",176.7145868,"km","FriedBeets08_Yawzi",6.44772171974182,140.240924835205,0,0,0.0295116943003296,18.9411393517274,-1.26971960067756,-811.192312827616
NA,"FriedHawaii","Friedlander, 2005","RE",NA,NA,"fish","coral reef","Hanalei Bay, Kauai, Hawaii, United States","No","None","No",NA,NA,"Figure 9.29","HanaleiBay",NA,NA,NA,NA,NA,125,"m2",565,"fish","Vis",1,NA,1.92938,NA,1993,5,20.2278,2.2454,NA,NA,NA,NA,NA,NA,NA,1,NA,2.52439,NA,2004,5,22.0507,2.3558,NA,NA,NA,NA,NA,NA,NA,11,1.8229,NA,NA,NA,0.086286451536801,NA,NA,NA,0.1104,NA,NA,NA,0.047996693500005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,695,"gamma","metricTonsPerHectare","FriedHawaii-FriedHawaii-HanaleiBay","FriedHawaii",2750,"km","FriedHawaii_HanaleiBay",4.40451955795288,0,1.69343245029449,0.0360263586044312,0.0157432048688519,5.42961410832522,0.226620933114773,76.7799187988221
NA,"Good_epif","Duffy, 2013","MIO",NA,NA,"sessile invertebrates and flora","seagrass","Goodwin Islands National Estuarine Research Reserve, Chesapeake Bay, Virigina, United States","No","None","No",NA,NA,NA,"MBL",NA,NA,NA,NA,NA,0.005654867,"m3",566,"Mixed","Drdg",10,NA,NA,NA,2004,3,6,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,2012,3,7,NA,NA,NA,NA,NA,NA,NA,NA,8,1,NA,NA,NA,0.154150679827258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,"alpha",NA,"Goodwin-Good_epif-MBL","Goodwin",0.056548668,"km","Good_epif_MBL",5.91743409633636,4249.59554036458,27.1990580558777,0.579096540808678,0.0915566371914783,6.73204031233257,0.833730154567297,60.7968752988851
NA,"Good_pred","Duffy, 2013","MIO",NA,NA,"benthic invertebrate and fish consumers","seagrass","Goodwin Islands National Estuarine Research Reserve, Chesapeake Bay, Virigina, United States","No","None","No",NA,NA,NA,"MBL",NA,NA,NA,NA,NA,2.6,"m2",567,"Mixed","Trwl",10,NA,NA,NA,2004,4,1.9,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,2013,4,2.4,NA,NA,NA,NA,NA,NA,NA,NA,9,0.5,NA,NA,NA,0.233614851181505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,778,"alpha",NA,"Goodwin-Good_pred-MBL","Goodwin",26,"km","Good_pred_MBL",5.91743409633636,4249.59554036458,27.1990580558777,0.579096540808678,0.0915566371914783,6.73204031233257,0.506458145199401,36.9433205165272
NA,"Hall","Hall, 1996","RE",NA,NA,"benthic invertebrates","subtidal mudflat","Tyne Estuary, UK","Yes","Pollution cessation","Yes","1986",NA,"Table 1","Howdon",NA,NA,"Restoration","Positive",NA,0.1,"m2",568,"Mixed","Drdg",3,NA,416,NA,1978,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,1028,NA,1989,10,17,NA,NA,NA,NA,NA,NA,NA,NA,11,7,NA,NA,NA,0.53062825106217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,859,"gamma","individualsPer0.1m2","Hall-Hall-Howdon","Hall",0.3,"km","Hall_Howdon",NA,0,0,0,NA,NA,NA,NA
NA,"Hall","Hall, 1996","RE",NA,NA,"benthic invertebrates","subtidal mudflat","Tyne Estuary, UK","Yes","Pollution cessation","Yes","1986",NA,"Table 1","NorthShields",NA,NA,"Restoration","Positive",NA,0.1,"m2",569,"Mixed","Drdg",3,NA,1405,NA,1978,10,21,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,173,NA,1989,10,28,NA,NA,NA,NA,NA,NA,NA,NA,11,7,NA,NA,NA,0.287682072451781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,869,"gamma","individualsPer0.1m2","Hall-Hall-NorthShields","Hall",0.3,"km","Hall_NorthShields",NA,0,0,0,0.128170009004813,73.3561213008057,0.573747349785756,424.051395396157
NA,"Hall","Hall, 1996","RE",NA,NA,"benthic invertebrates","subtidal mudflat","Tyne Estuary, UK","Yes","Pollution cessation","Yes","1986",NA,"Table 1","Quayside",NA,NA,"Restoration","Positive",NA,0.1,"m2",570,"Mixed","Drdg",3,NA,1617,NA,1978,10,5,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,304,NA,1989,10,19,NA,NA,NA,NA,NA,NA,NA,NA,11,14,NA,NA,NA,1.33500106673234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,879,"gamma","individualsPer0.1m2","Hall-Hall-Quayside","Hall",0.3,"km","Hall_Quayside",NA,0,0,0,NA,NA,NA,NA
NA,"Hall","Hall, 1996","RE",NA,NA,"benthic invertebrates","subtidal mudflat","Tyne Estuary, UK","Yes","Pollution cessation","Yes","1986",NA,"Table 1","Scotswood",NA,NA,"Restoration","Positive",NA,0.1,"m2",571,"Mixed","Drdg",3,NA,2,NA,1978,10,2,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,351,NA,1989,10,12,NA,NA,NA,NA,NA,NA,NA,NA,11,10,NA,NA,NA,1.79175946922805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889,"gamma","individualsPer0.1m2","Hall-Hall-Scotswood","Hall",0.3,"km","Hall_Scotswood",NA,0,0,0,NA,NA,NA,NA
NA,"Hall","Hall, 1996","RE",NA,NA,"benthic invertebrates","subtidal mudflat","Tyne Estuary, UK","Yes","Pollution cessation","Yes","1986",NA,"Table 1","SouthShields",NA,NA,"Restoration","Positive",NA,0.1,"m2",572,"Mixed","Drdg",3,NA,893,NA,1978,10,13,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,152,NA,1989,10,16,NA,NA,NA,NA,NA,NA,NA,NA,11,3,NA,NA,NA,0.207639364778245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,899,"gamma","individualsPer0.1m2","Hall-Hall-SouthShields","Hall",0.3,"km","Hall_SouthShields",NA,0,0,0,NA,NA,NA,NA
NA,"IMOS","IMOS, 2015","RE",100,"_m","zooplankton","pelagic","Australia (9 stations spanning the coast)","No","None","No",NA,NA,NA,"Darwin",NA,NA,NA,NA,NA,0.282743339,NA,573,"zooplankton","Trwl",1,NA,720.442,NA,2011,6,14,1.9814775407503,NA,NA,NA,NA,NA,NA,NA,1,NA,1337.6506,NA,2013,6,15,1.87202216749407,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,0.0689928714869514,NA,NA,NA,-0.10945537325623,NA,NA,NA,-0.0568235795200626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,909,"gamma","individualsPer1m3","IMOS-IMOS-Darwin","IMOS",0.282743339,"km","IMOS_Darwin",4.41039848327637,7434.11779785156,1.7103351354599,0.0266582118347287,0.0490980873866993,33.6408323834307,2.46760447820025,1750.47328512003
NA,"IMOS","IMOS, 2015","RE",100,"_m","zooplankton","pelagic","Australia (9 stations spanning the coast)","No","None","No",NA,NA,NA,"Esperance",NA,NA,NA,NA,NA,0.282743339,NA,574,"zooplankton","Trwl",1,NA,825.1412,NA,2009,6,12,2.0486840552998,NA,NA,NA,NA,NA,NA,NA,1,NA,605.1032,NA,2012,6,17,2.19541977662984,NA,NA,NA,NA,NA,NA,NA,3,5,NA,NA,NA,0.348306694268216,NA,NA,NA,0.14673572133004,NA,NA,NA,0.0691756076583239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,923,"gamma","individualsPer1m3","IMOS-IMOS-Esperance","IMOS",0.282743339,"km","IMOS_Esperance",4.63678270578384,13081.1064453125,4.31376957893372,0.0671983445063233,NA,NA,NA,NA
NA,"IMOS","IMOS, 2015","RE",100,"_m","zooplankton","pelagic","Australia (9 stations spanning the coast)","No","None","No",NA,NA,NA,"Kangaroo Island",NA,NA,NA,NA,NA,0.282743339,NA,575,"zooplankton","Trwl",1,NA,425.773,NA,2010,1,17,0.968803471220783,NA,NA,NA,NA,NA,NA,NA,1,NA,147.5152,NA,2014,1,15,1.93881107024353,NA,NA,NA,NA,NA,NA,NA,4,-2,NA,NA,NA,-0.125163142954006,NA,NA,NA,0.970007599022747,NA,NA,NA,0.693768438554698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,941,"gamma","individualsPer1m3","IMOS-IMOS-Kangaroo Island","IMOS",0.282743339,"km","IMOS_Kangaroo Island",4.06780987977982,NA,0.012747818371281,0.000222509344894206,0.077772983348065,21.7508681429558,0.512273417578804,161.26651315838
NA,"IMOS","IMOS, 2015","RE",100,"_m","zooplankton","pelagic","Australia (9 stations spanning the coast)","No","None","No",NA,NA,NA,"Maria Island",NA,NA,NA,NA,NA,0.282743339,NA,576,"zooplankton","Trwl",1,NA,5.7201,NA,2009,4,15,1.78784850372198,NA,NA,NA,NA,NA,NA,NA,1,NA,123.1165,NA,2014,4,20,2.19439884078226,NA,NA,NA,NA,NA,NA,NA,5,5,NA,NA,NA,0.287682072451781,NA,NA,NA,0.40655033706028,NA,NA,NA,0.204895188679697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,963,"gamma","individualsPer1m3","IMOS-IMOS-Maria Island","IMOS",0.282743339,"km","IMOS_Maria Island",3.15444159507751,NA,0.107104977592826,0.0016536801122129,0.157121063685264,28.9123210209644,0.471141156696141,80.7277489604002
NA,"IMOS","IMOS, 2015","RE",100,"_m","zooplankton","pelagic","Australia (9 stations spanning the coast)","No","None","No",NA,NA,NA,"Ningaloo",NA,NA,NA,NA,NA,0.282743339,NA,577,"zooplankton","Trwl",1,NA,396.0674,NA,2010,11,18,2.26791297112307,NA,NA,NA,NA,NA,NA,NA,1,NA,929.5463,NA,2012,11,15,1.79184242097322,NA,NA,NA,NA,NA,NA,NA,2,-3,NA,NA,NA,-0.182321556793955,NA,NA,NA,-0.47607055014985,NA,NA,NA,-0.235615636647081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025,"gamma","individualsPer1m3","IMOS-IMOS-Ningaloo","IMOS",0.282743339,"km","IMOS_Ningaloo",2.28341579437256,0,0.00340246859317025,0,0.087182504923238,21.6294365459768,0.462925434112509,120.646981130116
NA,"IMOS","IMOS, 2015","RE",100,"_m","zooplankton","pelagic","Australia (9 stations spanning the coast)","No","None","No",NA,NA,NA,"North Stradbroke",NA,NA,NA,NA,NA,0.282743339,NA,578,"zooplankton","Trwl",1,NA,298.9791,NA,2008,9,22,2.50300281752066,NA,NA,NA,NA,NA,NA,NA,1,NA,542.6645,NA,2014,9,17,1.78065087346259,NA,NA,NA,NA,NA,NA,NA,6,-5,NA,NA,NA,-0.2578291093021,NA,NA,NA,-0.72235194405807,NA,NA,NA,-0.340512181390889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1037,"gamma","individualsPer1m3","IMOS-IMOS-North Stradbroke","IMOS",0.282743339,"km","IMOS_North Stradbroke",3.38736641407013,0,0.0328572234138846,0.000406412218580954,0.110842379237262,39.1763318660862,0.0989356495085293,31.3969688962875
NA,"IMOS","IMOS, 2015","RE",100,"_m","zooplankton","pelagic","Australia (9 stations spanning the coast)","No","None","No",NA,NA,NA,"Port Hacking",NA,NA,NA,NA,NA,0.282743339,NA,579,"zooplankton","Trwl",1,NA,177.9945,NA,2009,2,19,2.14833556918411,NA,NA,NA,NA,NA,NA,NA,1,NA,218.3828,NA,2014,2,19,2.03710561022794,NA,NA,NA,NA,NA,NA,NA,5,0,NA,NA,NA,0,NA,NA,NA,-0.11122995895617,NA,NA,NA,-0.0531634065955104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1113,"gamma","individualsPer1m3","IMOS-IMOS-Port Hacking","IMOS",0.282743339,"km","IMOS_Port Hacking",5.73550367355347,NA,0.358365664879481,0.00560207727054755,0.18554304904439,30.5895241758024,0.321289123050737,58.871902737282
NA,"IMOS","IMOS, 2015","RE",100,"_m","zooplankton","pelagic","Australia (9 stations spanning the coast)","No","None","No",NA,NA,NA,"Rottnest Island",NA,NA,NA,NA,NA,0.282743339,NA,580,"zooplankton","Trwl",1,NA,675.8297,NA,2009,10,13,1.94154612467343,NA,NA,NA,NA,NA,NA,NA,1,NA,1131.6223,NA,2013,10,19,2.59455747978651,NA,NA,NA,NA,NA,NA,NA,4,6,NA,NA,NA,0.379489621704904,NA,NA,NA,0.65301135511308,NA,NA,NA,0.289931346912433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1182,"gamma","individualsPer1m3","IMOS-IMOS-Rottnest Island","IMOS",0.282743339,"km","IMOS_Rottnest Island",3.5083528359731,19.1076946258545,0.248859087626139,0.00387015667123099,0.119546834699821,27.7189454902268,1.5483412742615,362.139962913769
NA,"IMOS","IMOS, 2015","RE",100,"_m","zooplankton","pelagic","Australia (9 stations spanning the coast)","No","None","No",NA,NA,NA,"Yongala",NA,NA,NA,NA,NA,0.282743339,NA,581,"zooplankton","Trwl",1,NA,444.3063,NA,2009,9,11,1.97424949641666,NA,NA,NA,NA,NA,NA,NA,1,NA,850.0762,NA,2013,9,15,2.0174640455484,NA,NA,NA,NA,NA,NA,NA,4,4,NA,NA,NA,0.310154928303839,NA,NA,NA,0.0432145491317402,NA,NA,NA,0.0216529753938989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1229,"gamma","individualsPer1m3","IMOS-IMOS-Yongala","IMOS",0.282743339,"km","IMOS_Yongala",2.06079244613647,0,3.02972396214803,0.0472397605578105,0.0611463148047321,26.5727273084185,-0.453796386718739,-176.721692834832
NA,"KFMP","Kushner, 2013","RE",NA,NA,"fish","rocky subtidal","Channel Islands, California, United States","No","None","No",NA,NA,NA,"KFMP1",NA,NA,NA,NA,NA,2000,"m2",582,"fish","Vis",1,NA,NA,NA,1996,9,15,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2011,9,17,NA,NA,NA,NA,NA,NA,NA,NA,15,2,NA,NA,NA,0.125163142954006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1284,"gamma",NA,"KFMP-KFMP-KFMP1","KFMP",2000,"km","KFMP_KFMP1",1.98472440242767,0,0.0062967436388135,0.000169085052524072,0.00117445464940774,0.304980167380472,-0.575386009964287,-106.711645459367
NA,"KFMP","Kushner, 2013","RE",NA,NA,"fish","rocky subtidal","Channel Islands, California, United States","No","None","No",NA,NA,NA,"KFMP10",NA,NA,NA,NA,NA,2000,"m2",583,"fish","Vis",1,NA,NA,NA,1996,8,14.5,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2011,8,14.2,NA,NA,NA,NA,NA,NA,NA,NA,15,-0.300000000000001,NA,NA,NA,-0.0209066848193137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1305,"gamma",NA,"KFMP-KFMP-KFMP10","KFMP",2000,"km","KFMP_KFMP10",2.41979217529297,102.601085662842,0.0440633731583754,0.00105242543698599,0.0491260105497847,13.3384422797993,-0.601284347328481,-130.425660422885
NA,"KFMP","Kushner, 2013","RE",NA,NA,"fish","rocky subtidal","Channel Islands, California, United States","No","None","No",NA,NA,NA,"KFMP11",NA,NA,NA,NA,NA,2000,"m2",584,"fish","Vis",1,NA,NA,NA,1997,6,18,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2010,6,18.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,13,0.6666666666667,NA,NA,NA,0.0363676441708767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1331,"gamma",NA,"KFMP-KFMP-KFMP11","KFMP",2000,"km","KFMP_KFMP11",1.6680161356926,0.0916476398706436,0.0221732072532177,0.000469358536065556,0.0381933005239742,9.07990126809618,-0.620067416529959,-110.118534135299
NA,"KFMP","Kushner, 2013","RE",NA,NA,"fish","rocky subtidal","Channel Islands, California, United States","Yes","Fishing closure","Yes","1978",NA,NA,"KFMP12",NA,NA,"MPA creation","Positive",NA,2000,"m2",585,"fish","Vis",1,NA,NA,NA,1998,6,16,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2010,6,19,NA,NA,NA,NA,NA,NA,NA,NA,12,3,NA,NA,NA,0.171850256926659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1356,"gamma",NA,"KFMP-KFMP-KFMP12","KFMP",2000,"km","KFMP_KFMP12",1.67408043146133,0,0.0020893313921988,0,0.0381933005239742,9.07990126809618,-0.272264851755271,-48.5816339980582
NA,"KFMP","Kushner, 2013","RE",NA,NA,"fish","rocky subtidal","Channel Islands, California, United States","Yes","Fishing closure","Yes","2003",NA,NA,"KFMP13",NA,NA,"MPA creation","Positive",NA,2000,"m2",586,"fish","Vis",1,NA,NA,NA,2000,6,20,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2011,6,21.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,11,1.6666666666667,NA,NA,NA,0.080042707673538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1384,"gamma",NA,"KFMP-KFMP-KFMP13","KFMP",2000,"km","KFMP_KFMP13",1.80164188146591,0.0213790629059076,0.00124093108752277,0,0.0381933005239742,9.07990126809618,-0.261004260092073,-46.5852781545791
NA,"KFMP","Kushner, 2013","RE",NA,NA,"fish","rocky subtidal","Channel Islands, California, United States","Yes","Fishing closure","Yes","2003",NA,NA,"KFMP14",NA,NA,"MPA creation","Positive",NA,2000,"m2",587,"fish","Vis",1,NA,NA,NA,1996,6,12.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2010,6,13.2,NA,NA,NA,NA,NA,NA,NA,NA,14,0.533333333333299,NA,NA,NA,0.0412429585340464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1404,"gamma",NA,"KFMP-KFMP-KFMP14","KFMP",2000,"km","KFMP_KFMP14",1.70678833127022,0,0,0,0.0491260105497847,13.3384422797993,-0.587788195837109,-126.578839341121
NA,"KFMP","Kushner, 2013","RE",NA,NA,"fish","rocky subtidal","Channel Islands, California, United States","No","None","No",NA,NA,NA,"KFMP15",NA,NA,NA,NA,NA,2000,"m2",588,"fish","Vis",1,NA,NA,NA,1996,6,16,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2008,6,10.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,12,-5.6666666666667,NA,NA,NA,-0.437213806422748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1430,"gamma",NA,"KFMP-KFMP-KFMP15","KFMP",2000,"km","KFMP_KFMP15",0.906257261832555,0,0,0,0.0491260105497847,13.3384422797993,-0.5721052356692,-123.836598810797
