"QC","Study.ID","Reference","Collector","coral","plant","algae","fish","inverts","mobile.inverts","sessile.inverts","marine.mammals","phytoplankton","zooplankton","mesh.size","mesh.size.units","Descriptor.of.Taxa.Sampled","Sys","Lat","Long","Loc","Event.","Event.type","A.priori.","Year.of.Event","Notes","Vis","Trwl","Line","Drdg","Trp","Source","Site","SiSz","SiSz..units.","PltSz","PltSz..units.","Expected.Change.Direction","Event.Notes","Year","SiteSize","SiteSizeUnits","PlotSize","PlotSizeUnits","Taxa","yi.SppR.MD","vi.SppR.MD","yi.SppR.SMD","vi.SppR.SMD","yi.SppR.ROM","vi.SppR.ROM","yi.SppR.SMDH","vi.SppR.SMDH","yi.Shan.MD","vi.Shan.MD","yi.Shan.SMD","vi.Shan.SMD","yi.Shan.ROM","vi.Shan.ROM","yi.Shan.SMDH","vi.Shan.SMDH","yi.Even.MD","vi.Even.MD","yi.Even.SMD","vi.Even.SMD","yi.Even.ROM","vi.Even.ROM","yi.Even.SMDH","vi.Even.SMDH","n1","sub1","I1","ind1_error","ind1_error_type","P1","T1","T1m","SppR1","SppR1.Error","SppR1.Error.Type","Shan1","Shan1.Error","Shan1.Error.Type","Simps1","Simps1.Error","Simps1.Error.Type","Even1","Even1.Error","Even1.Error.Type","SppR1.SD","Shan1.SD","Simps1.SD","Even1.SD","n2","sub2","I2","ind2_error","ind2_error_type","P2","T2","T2m","SppR2","SppR2.Error","SppR2.Error.Type","Shan2","Shan2.Error","Shan2.Error.Type","Simps2","Simps2.Error","Simps2.Error.Type","Even2","Even2.Error","Even2.Error.Type","Event.type.2","SppR2.SD","Shan2.SD","Simps2.SD","Even2.SD","id","Duration","mean_imps","temp_change_rate_year","temp_change_rate_decade","temp_net_change"
NA,575,"Greenwood et al (2002)","PK",0,0,0,1,0,0,0,0,0,0,15,"mm","Fishes","coastal shelf",55,-3,"Forth Estuary, Grangemouth, Scotland","No",NA,NA,NA,"A study that sampled fish from 1982-2002 In the Forth Estuary",0,1,0,0,0,"Text and Figure 2","Forth Estuary",17.1,"m^2",0.57,"m^2",NA,NA,NA,17.1,"m^2",0.57,"m^2","Mixed inverts",3,NA,NA,NA,0.154150679827258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10,987,NA,NA,NA,1982,6,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10,"1297",NA,NA,NA,2001,6,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"302",19,NA,0.00791189048556725,0.0791189048556725,0.528688708941141
NA,647,"Hall et al (1996)","PK",0,0,0,0,1,1,1,0,0,0,NA,NA,"all benthic inverts","coastal shelf",55.037,1.258,"Tees Estuary, UK","No",NA,"Yes",NA,"A study that examined the effect of heavy metal contaminationn at two esztuaries in the North Sea.",0,0,0,1,0,"Table 1  & 2","Tees Estuary",0.3,"m^2",0,"m^2",NA,NA,NA,0.3,"m^2",0,"m^2","Coral",7.6,252.933333289743,0.311318543920607,0.674743269649071,0.460341718333999,0.877921187446756,0.311318543920607,0.645411232920873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,551,NA,NA,NA,1981,6,13,15.41103501,"SD",NA,NA,NA,NA,NA,NA,NA,NA,NA,15.41103501,NA,NA,NA,3,NA,"934",NA,NA,NA,1992,6,20.6,22.83199509,"SD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.83199509,NA,NA,NA,"303",11,5.62626135349274,0.0120543203674046,0.120543203674046,0.361751039822897
NA,647,"Hall et al (1996)","PK",0,0,0,0,1,1,1,0,0,0,NA,NA,"all benthic inverts","coastal shelf",55.037,1.258,"Tynes Estuary, UK","No",NA,"Yes",NA,"A study that examined the effect of heavy metal contaminationn at two esztuaries in the North Sea.",0,0,0,1,0,"Table 1  & 2","Tynes Estuary",0.3,"m^2",0,"m^2",NA,NA,NA,0.3,"m^2",0,"m^2","Coral",0.600000000000001,34.8000000017003,0.0662607062181459,0.667032540099044,0.0571584138399488,0.317285572357783,0.0662607062181459,0.636969957144543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,4336,NA,NA,NA,1981,6,10.2,7.395944835,"SD",NA,NA,NA,NA,NA,NA,NA,NA,NA,7.395944835,NA,NA,NA,3,NA,"2012",NA,NA,NA,1992,6,10.8,7.049822693,"SD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.049822693,NA,NA,NA,"304",11,5.62626135349274,0.0120543203674046,0.120543203674046,0.361751039822897
NA,70,"Ivanov et al (2013)","PK",0,0,0,0,1,1,1,0,0,0,NA,NA,"all benthic inverts","coastal shelf",66.129,33.551,"Nikolskaya inlet, North Sea, Russia","No",NA,NA,NA,"A 23 year study in the North Sea looking at changes in the benthic community over time.",0,0,0,1,0,"Table 1","Nikolskaya inlet",1500,"m",100,"m",NA,NA,NA,1500,"m",100,"m","Coral",0,NA,NA,NA,0,NA,NA,NA,-0.26,NA,NA,NA,-0.087598059317986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,15,5,NA,NA,NA,1988,7,12,NA,NA,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,15,"13",NA,NA,NA,2011,7,12,NA,NA,2.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"305",23,NA,NA,NA,NA
NA,561,"Hoffmeyer (2004)","PK",0,0,0,0,1,1,0,0,0,1,175,"uM","Zooplankton","coastal shelf",-39.06,-62.01,"Ingeniero White Port, Argentine Coast","No",NA,NA,NA,"A two part study that looks at the change in copepod diversity, abundance, and riichness in the Ingeniero White Port.",0,1,0,0,0,"Fig 4","Bahia Blanca Estuary",180,"m^2",12,"m^2",NA,NA,NA,180,"m^2",12,"m^2","Coral",-5,1.23000666666667,-1.6016520687716,0.176088155823339,-0.980829253011726,0.0971991782407407,-1.6016520687716,0.18325296871516,-0.565,0.0724974,-0.745485394797887,0.142595807897616,-0.430544792505188,0.0519021092080306,-0.745485394797887,0.145307279107979,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,19047,NA,NA,NA,1979,10,8,2.49,"SD",1.615,0.63,"SD",NA,NA,NA,NA,NA,NA,2.49,0.63,NA,NA,15,NA,"21854",NA,NA,NA,1991,10,3,3.5,"SD",1.05,0.831,"SD",NA,NA,NA,NA,NA,NA,NA,3.5,0.831,NA,NA,"306",12,3.86696338653564,0.0074265684462965,0.074265684462965,0.671955585479736
NA,321,"Stuart-Smith et al (2011)","PK",0,0,0,1,0,0,0,0,0,0,NA,NA,"Corals","coastal shelf",-42.08,146.55,"Tasmania, Austra.ia","No",NA,"Yes",NA,"A study that looked a fish, inverts, and algae on the Tasmanian coast in 1994 as well as in 2006. The study have many groups but only the data form the fish was really analyzed.",1,0,0,0,0,"Figure 4 +5","KI",2000,"m^2",250,"m^2",NA,NA,NA,2000,"m^2",250,"m^2","Mixed inverts",-0.027117561999999,9.34139001937375,-0.00544958034609125,0.500001856120372,-0.00284590459383858,0.102799711033098,-0.00544958034609125,0.503010241706866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,24.54146899,NA,NA,NA,1994,1,9.542191737,2.456532142,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,4.913064284,NA,NA,NA,4,NA,"26.25777015",NA,NA,NA,2006,1,9.515074175,1.818471846,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.636943692,NA,NA,NA,"307",12,NA,NA,NA,NA
NA,321,"Stuart-Smith et al (2011)","PK",0,0,0,1,0,0,0,0,0,0,NA,NA,"Corals","coastal shelf",-42.08,146.55,"Tasmania, Austra.ia","No",NA,"Yes",NA,"A study that looked a fish, inverts, and algae on the Tasmanian coast in 1994 as well as in 2006. The study have many groups but only the data form the fish was really analyzed.",1,0,0,0,0,"Figure 4 +5","W",2000,"m^2",250,"m^2",NA,NA,NA,2000,"m^2",250,"m^2","Mixed inverts",1.158079438,1.35870762153323,0.610229945352872,0.523273786637836,0.181681029634752,0.0354420859791673,0.610229945352872,0.527567443871742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,16.74421835,NA,NA,NA,1994,1,5.812729303,0.910831074,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.821662148,NA,NA,NA,4,NA,"20.25289842",NA,NA,NA,2006,1,6.970808741,0.727388738,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.454777476,NA,NA,NA,"308",12,NA,NA,NA,NA
NA,321,"Stuart-Smith et al (2011)","PK",0,0,0,1,0,0,0,0,0,0,NA,NA,"Corals","coastal shelf",-42.08,146.55,"Tasmania, Austra.ia","No",NA,"Yes",NA,"A study that looked a fish, inverts, and algae on the Tasmanian coast in 1994 as well as in 2006. The study have many groups but only the data form the fish was really analyzed.",1,0,0,0,0,"Figure 4 +5","N",2000,"m^2",250,"m^2",NA,NA,NA,2000,"m^2",250,"m^2","Mixed inverts",-1.84399426,30.0585575059411,-0.206582566194371,0.502667272290966,-0.115509035613133,0.131060695464886,-0.206582566194371,0.507827451181166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,43.89610279,NA,NA,NA,1994,1,16.90381241,1.272930292,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.545860584,NA,NA,NA,4,NA,"38.97902494",NA,NA,NA,2006,1,15.05981815,5.332748445,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.66549689,NA,NA,NA,"309",12,NA,NA,NA,NA
NA,321,"Stuart-Smith et al (2011)","PK",0,0,0,1,0,0,0,0,0,0,NA,NA,"Corals","coastal shelf",-42.08,146.55,"Tasmania, Austra.ia","No",NA,"Yes",NA,"A study that looked a fish, inverts, and algae on the Tasmanian coast in 1994 as well as in 2006. The study have many groups but only the data form the fish was really analyzed.",1,0,0,0,0,"Figure 4 +5","KG",2000,"m^2",250,"m^2",NA,NA,NA,2000,"m^2",250,"m^2","Mixed inverts",-3.66406125,3.64854918482198,-1.17820481444084,0.586760411548223,-0.175062780438418,0.00754842662185213,-1.17820481444084,0.625256062583121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,58.2865511,NA,NA,NA,1994,1,22.81544106,1.725953103,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.451906206,NA,NA,NA,4,NA,"49.89582139",NA,NA,NA,2006,1,19.15137981,0.818312331,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.636624662,NA,NA,NA,"310",12,NA,NA,NA,NA
NA,321,"Stuart-Smith et al (2011)","PK",0,0,0,1,0,0,0,0,0,0,NA,NA,"Corals","coastal shelf",-42.08,146.55,"Tasmania, Austra.ia","No",NA,"Yes",NA,"A study that looked a fish, inverts, and algae on the Tasmanian coast in 1994 as well as in 2006. The study have many groups but only the data form the fish was really analyzed.",1,0,0,0,0,"Figure 4 +5","FG",2000,"m^2",250,"m^2",NA,NA,NA,2000,"m^2",250,"m^2","Mixed inverts",0.976232249999999,2.61661209618653,0.370682129173813,0.508587827555552,0.0739377827055377,0.0147957850682139,0.370682129173813,0.512126489107325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,33.52342623,NA,NA,NA,1994,1,12.72132717,1.000159515,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.00031903,NA,NA,NA,4,NA,"34.4938559",NA,NA,NA,2006,1,13.69755942,1.271335141,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.542670282,NA,NA,NA,"311",12,NA,NA,NA,NA
NA,321,"Stuart-Smith et al (2011)","PK",0,0,0,1,0,0,0,0,0,0,NA,NA,"Corals","coastal shelf",-42.08,146.55,"Tasmania, Austra.ia","No",NA,"Yes",NA,"A study that looked a fish, inverts, and algae on the Tasmanian coast in 1994 as well as in 2006. The study have many groups but only the data form the fish was really analyzed.",1,0,0,0,0,"Figure 4 +5","NE",2000,"m^2",250,"m^2",NA,NA,NA,2000,"m^2",250,"m^2","Mixed inverts",0.148349019999999,1.54543109677094,0.0732956210468609,0.50033576550404,0.0111975163847725,0.00877444392961184,0.0732956210468609,0.503379577045747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,31.49114947,NA,NA,NA,1994,1,13.17434998,0.727388738,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.454777476,NA,NA,NA,4,NA,"34.09821688",NA,NA,NA,2006,1,13.322699,1.008135269,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.016270538,NA,NA,NA,"312",12,NA,NA,NA,NA
NA,321,"Stuart-Smith et al (2011)","PK",0,0,0,1,0,0,0,0,0,0,NA,NA,"Corals","coastal shelf",-42.08,146.55,"Tasmania, Austra.ia","No",NA,"Yes",NA,"A study that looked a fish, inverts, and algae on the Tasmanian coast in 1994 as well as in 2006. The study have many groups but only the data form the fish was really analyzed.",1,0,0,0,0,"Figure 4 +5","SE",2000,"m^2",250,"m^2",NA,NA,NA,2000,"m^2",250,"m^2","Mixed inverts",-5.122029033,2.82242954338459,-1.87261566414535,0.719168089100158,-0.551464283527109,0.0357919427970499,-1.87261566414535,0.728721181941301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,30.77289545,NA,NA,NA,1994,1,12.08326687,1.276120593,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.552241186,NA,NA,NA,4,NA,"18.6363947",NA,NA,NA,2006,1,6.961237837,1.092678258,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.185356516,NA,NA,NA,"313",12,NA,NA,NA,NA
NA,298,"Moreira et al (2010)","PK",0,0,0,0,1,1,1,0,0,0,NA,NA,"all benthic inverts","estuarine mudflat",42.08,8.5,"Baiona, Spain","No",NA,NA,NA,"This study looked at the changes in invertegrates within an estuaryfor about 13 months (monthly)",0,0,0,1,0,"Fig 3","Ria del Viga",0.28,"m^2",0.056,"m^2",NA,NA,NA,0.28,"m^2",0.056,"m^2","Coral",-2.37908962,20.7914060619817,-0.297881761908637,0.40443667720389,-0.096927062222395,0.0331890280223846,-0.297881761908637,0.412873567241484,1.241956242,1.47288653141334,0.584247269134243,0.417067243574541,0.328326846252365,0.077599781262322,0.584247269134243,0.439510947366114,0.039934102,0.00232902787291245,0.472423640353194,0.411159204798228,0.0560272217114216,0.0045307443141427,0.472423640353194,0.419466300962144,5,NA,1041,NA,NA,NA,1996,5,25.75391181,3.883357041,"SE",3.195624196,0.243886744,"SE",NA,NA,NA,0.692981878,0.029719934,"SE",8.68345032457844,0.545347338395089,NA,0.0664557927108072,5,NA,"614",NA,NA,NA,1997,5,23.37482219,2.389758179,"SE",4.437580438,1.188867439,"SE",NA,NA,NA,0.73291598,0.038023064,"SE",NA,5.34366173803011,2.65838840984008,NA,0.0850221558168251,"314",1,3.47639060020447,0.00201879169110363,0.0201879169110363,0.989911476771038
NA,395,"Somerfield et al (2008)","PK",1,0,0,0,0,0,0,0,0,0,NA,NA,"corals","coral reef",24.5,-81,"Florida Keys. USA","No",NA,NA,NA,"Study looks at the change in diversity and percent cover of coral over several years in the Florida Keys. They looked at several sited, but averaged over all of the sites in their analysis.",1,0,0,0,0,"Fig 2 & Text","Keys",0.16,"m^2",0.016,"m^2",NA,NA,NA,0.16,"m^2",0.016,"m^2","Mixed",-0.357142857,1.30997732418849,-0.133638093081697,0.200446478498063,-0.048790164149432,0.0242526245047343,-0.133638093081697,0.204268801037056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,10.76251455,1996,6,7.5,2.794417283,"SD",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.794417283,NA,NA,NA,10,NA,NA,NA,NA,7.111466822,2003,6,7.142857143,2.300218531,"SD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.300218531,NA,NA,NA,"315",7,4.66618824005127,-0.000531347797005465,-0.00531347797005465,-0.0957546234130859
NA,122,"Touzri et al (2012)","PK",0,0,0,0,1,1,0,0,0,1,70,"uM","Zooplankton","estuarine mudflat",37.15,9.55,"Bay of Bizerte, Northern Tunisia","No",NA,NA,NA,"This paper examines the change in zooplankton abundance and diversity over two years in a bay and lagoon.",0,1,0,0,0,"Fig 5 & 6","Bay",0.182,"m^3",0.026,"m^3",NA,NA,NA,0.182,"m^3",0.026,"m^3","Coral",NA,NA,NA,NA,NA,NA,NA,NA,0.985294118,NA,NA,NA,0.491686283753329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,3124.06999,NA,NA,NA,2004,1,NA,NA,NA,1.551470588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,"1662.677501",NA,NA,NA,2005,1,NA,NA,NA,2.536764706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"316",1,NA,0.00273187040733173,0.0273187040733173,0.654741923014324
NA,122,"Touzri et al (2012)","PK",0,0,0,0,1,1,0,0,0,1,70,"uM","Zooplankton","estuarine mudflat",37.15,9.55,"Bay of Bizerte, Northern Tunisia","No",NA,NA,NA,"This paper examines the change in zooplankton abundance and diversity over two years in a bay and lagoon.",0,1,0,0,0,"Fig 5 & 6","Lagoon",0.182,"m^3",0.026,"m^3",NA,NA,NA,0.182,"m^3",0.026,"m^3","Coral",NA,NA,NA,NA,NA,NA,NA,NA,-0.00735294199999981,NA,NA,NA,-0.00560225617612557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,2136.424038,NA,NA,NA,2004,1,NA,NA,NA,1.316176471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,"2089.266082",NA,NA,NA,2005,1,NA,NA,NA,1.308823529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"317",1,NA,0.00273187040733173,0.0273187040733173,0.654741923014324
NA,11,"Nagekjerken et al (2005)","PK",1,0,0,0,0,0,0,0,0,0,NA,NA,"Corals","coral reef",12.29,-68,"Curacao Island","No",NA,"Yes",NA,"Comparison between samples collected in 1972 and 2003 by the same lab. It includes %cover and species richness.",1,0,0,0,0,"Text","Curacao Island",2160,"m^2",240,"m^2",NA,NA,NA,2160,"m^2",240,"m^2","Mixed",-4,NA,NA,NA,-0.22314355131421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,NA,NA,NA,52.2,1973,6,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,NA,NA,NA,42.6,2003,6,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"318",30,4.34494479497274,0.00548442959866948,0.0548442959866948,0.748296896616619
NA,587,"Warwick et al (2001)","PK",0,0,0,0,1,0,1,0,0,0,NA,NA,"Macrobenthos inver communities","coastal shelf",43.3,3.47,"Tees Estuary, UK","No",NA,NA,NA,"This study looked the macrobentho community in the Tees estuary region for >2 decades.",0,0,0,1,0,"Fig 6,7,11,12","Tees Estuary",1.2,"m^2",0.2,"m^2",NA,NA,NA,1.2,"m^2",0.2,"m^2","Zooplankton",34.44600302,198.871556538658,1.30128929859233,0.403889743276289,1.14164907652082,0.0998468802899362,1.30128929859233,0.475718827684795,0.067166308,0.0861764306131541,0.121892949258283,0.333952412128287,0.0380228158683549,0.0275552012139965,0.121892949258284,0.341220463490142,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,7387.168803,NA,NA,NA,1980,6,16.15720066,6.22021315,"SD",1.733103461,0.487466948,"SD",NA,NA,NA,NA,NA,NA,6.22021315,0.487466948,NA,NA,6,NA,"3874.401709",NA,NA,NA,1999,6,50.60320368,33.97849743,"SD",1.800269769,0.5286157,"SD",NA,NA,NA,NA,NA,NA,NA,33.97849743,0.5286157,NA,NA,"319",19,NA,0.0017353323273685,0.017353323273685,0.602155367533367
NA,587,"Warwick et al (2001)","PK",0,0,0,0,1,0,1,0,0,0,NA,NA,"Macrobenthos inver communities","coastal shelf",43.3,3.47,"Tees Estuary, UK","No",NA,NA,NA,"This study looked the macrobentho community in the Tees estuary region for >2 decades.",0,0,0,1,0,"Fig 6,7,11,31","Tees Bay",0.4,"m^2",0.2,"m^2",NA,NA,NA,0.4,"m^2",0.2,"m^2","Zooplankton",-12.89864874,1578.70657660232,-0.183154912092996,1.00419321522797,-0.17562321639327,0.307892365895252,-0.183154912092996,0.63938743666611,0.871816602,0.469872585634787,0.717563178753613,1.06436211443787,0.403695020696448,0.0916495186536853,0.717563178753613,0.685760534844639,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1099.857186,NA,NA,NA,1974,6,80.08301176,35.72037423,"SD",1.752933507,0.510001918,"SD",NA,NA,NA,NA,NA,NA,35.72037423,0.510001918,NA,NA,2,NA,"895.2839832",NA,NA,NA,1991,6,67.18436302,43.37589213,"SD",2.624750109,0.824404764,"SD",NA,NA,NA,NA,NA,NA,NA,43.37589213,0.824404764,NA,NA,"320",17,NA,0.0017353323273685,0.017353323273685,0.602155367533367
NA,6,"Yildiz and Feyzioglu (2014)","PK",0,0,0,0,1,1,0,0,0,1,200,"uM","Zooplankton","coastal shelf",41.50493,39.663116,"Trabzon, Turkey","No",NA,NA,NA,"This study examined the zooplankton diversity and abundance in the black sea",0,1,0,0,0,"Table 1","Trabzon",11,"m^3",5.5,"m^3",NA,NA,NA,11,"m^3",5.5,"m^3","Coral",0,NA,NA,NA,0,NA,NA,NA,0.327072648,NA,NA,NA,0.186205064467328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,89526,NA,NA,NA,1999,6,13,NA,NA,1.598054501,NA,NA,"3.350550326",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,"104771",NA,NA,NA,2006,6,13,NA,NA,1.925127149,NA,NA,4.673358035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"321",7,4.3747376203537,0.00212073812291358,0.0212073812291358,0.196985483169556
NA,538,"Jones and West (2008)","PK",0,0,0,1,0,0,0,0,0,0,NA,NA,"Fishes","coastal shelf",-35.16,150.3,"SouthEastern Australia","No",NA,NA,NA,"This study examined the diversity of fish in coastal lakes, which is an odd way to just say estuary.",1,0,0,0,0,"Fig 2 & 3","Lake Illawanna",100,"m^2",25,"m^2",NA,NA,NA,100,"m^2",25,"m^2","Mixed inverts",0.185723115,2.22108710969056,0.0765422693305683,0.500366169937142,0.026546909096897,0.0461929542493897,0.0765422693305683,0.503536794537574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,3522.608696,NA,NA,NA,1997,10,6.903584672,1.357540173,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.715080346,NA,NA,NA,4,NA,"673.6956522",NA,NA,NA,2000,7,7.089307787,0.614956737,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.229913474,NA,NA,NA,"322",3,NA,0.0209240871772223,0.209240871772223,2.1200000445048
NA,538,"Jones and West (2008)","PK",0,0,0,1,0,0,0,0,0,0,NA,NA,"Fishes","coastal shelf",-35.16,150.3,"SouthEastern Australia","No",NA,NA,NA,"This study examined the diversity of fish in coastal lakes, which is an odd way to just say estuary.",1,0,0,0,0,"Fig 2 & 3","St. Georges Basin",100,"m^2",25,"m^2",NA,NA,NA,100,"m^2",25,"m^2","Mixed inverts",-4.30952381,1.53287981873923,-2.13792960882945,0.785671438269352,-0.707251786855124,0.0309910425006589,-2.13792960882945,0.932891007966732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,1094.991888,NA,NA,NA,1997,10,8.5,1.142857143,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.285714286,NA,NA,NA,4,NA,"626.9334776",NA,NA,NA,2000,7,4.19047619,0.476190476,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.952380952,NA,NA,NA,"323",3,NA,0.0209240871772223,0.209240871772223,2.1200000445048
NA,538,"Jones and West (2008)","PK",0,0,0,1,0,0,0,0,0,0,NA,NA,"Fishes","coastal shelf",-35.16,150.3,"SouthEastern Australia","No",NA,NA,NA,"This study examined the diversity of fish in coastal lakes, which is an odd way to just say estuary.",1,0,0,0,0,"Fig 2 & 3","Burrill Lake",100,"m^2",25,"m^2",NA,NA,NA,100,"m^2",25,"m^2","Mixed inverts",-3.580246913,1.76619417788813,-1.65467202800066,0.671121220015489,-0.569393977815689,0.044257454789604,-1.65467202800066,0.694658371144813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,2444.047619,NA,NA,NA,1997,10,8.24691358,1.086419753,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.172839506,NA,NA,NA,4,NA,"3640.47619",NA,NA,NA,2000,7,4.666666667,0.765432099,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.530864198,NA,NA,NA,"324",3,NA,0.0209240871772223,0.209240871772223,2.1200000445048
NA,538,"Jones and West (2008)","PK",0,0,0,1,0,0,0,0,0,0,NA,NA,"Fishes","coastal shelf",-35.16,150.3,"SouthEastern Australia","No",NA,NA,NA,"This study examined the diversity of fish in coastal lakes, which is an odd way to just say estuary.",1,0,0,0,0,"Fig 2 & 3","Wallaga Lake",100,"m^2",25,"m^2",NA,NA,NA,100,"m^2",25,"m^2","Mixed inverts",-7.779365078,0.327895093201335,-8.34439520541268,4.85180820900713,-1.23137512284328,0.0213076474565533,-8.34439520541268,5.21129858102205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,4738.301334,NA,NA,NA,1997,10,10.98611111,0.34484127,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.68968254,NA,NA,NA,4,NA,"263.1955744",NA,NA,NA,2000,7,3.206746032,0.457142857,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.914285714,NA,NA,NA,"325",3,NA,0.0209240871772223,0.209240871772223,2.1200000445048
NA,579,"Bostrom et al (2002)","PK",0,0,0,0,1,1,1,0,0,0,NA,NA,"Inverts","seagrass",59.504,23.151,"Tvarminne, SW Finland","No",NA,"Yes",NA,"Examined the change in fauna associated with eel  grass over about 25 years. It had a prior expectation in the sense they linked it to eutrophication.",0,0,0,0,1,"Text","Sparse Eel Grass",5250,"cm^2",250,"cm^2",NA,NA,NA,0.525,"m^2",0.025,"m^2","Coral",-4,NA,NA,NA,-0.23638877806423,NA,NA,NA,-0.0800000000000001,NA,NA,NA,-0.0610876919798383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,21,8504.190845,NA,NA,NA,1968,6,19,NA,NA,1.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,21,"13507.41457",NA,NA,NA,1993,6,15,NA,NA,1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"326",25,3.85097567240397,0.00489493442533247,0.0489493442533247,0.408162583907446
